invoice_id,date,time,branch,city,customer_type,gender,category,product,unit_price,quantity,discount_pct,payment_method,rating,cost_price
INV-2024-01329,2024-01-27,14:22,B,Mumbai,Normal,Female,Electronics,Power Bank,1499.71,1,0.05,UPI,7.7,1034.8
INV-2024-01330,2024-01-17,13:32,B,Mumbai,Member,Female,Sports,Yoga Mat,870.71,1,0.05,UPI,8.6,557.25
INV-2024-01331,2024-03-13,19:29,C,Bengaluru,Member,Male,Clothing,Sports Shoes,2638.63,4,0.05,UPI,6.4,1609.56
INV-2024-01332,2024-02-17,18:20,B,Mumbai,Member,Male,Electronics,Smart Watch,4181.82,2,0.15000000000000002,Card,9.2,2885.46
INV-2024-01333,2024-02-21,19:00,C,Bengaluru,Normal,Female,Groceries,Breakfast Cereal,406.11,3,0.1,UPI,8.0,333.01
INV-2024-01334,2024-03-29,16:26,C,Bengaluru,Normal,Female,Electronics,Bluetooth Speaker,2947.93,2,0.0,UPI,7.6,2034.07
INV-2024-01335,2024-03-29,11:32,C,Bengaluru,Normal,Female,Clothing,T-Shirt,772.97,2,0.0,UPI,7.0,471.51
INV-2024-01336,2024-03-20,14:06,C,Bengaluru,Member,Female,Personal Care,Trimmer,2000.89,2,0.0,UPI,8.5,1160.52
INV-2024-01337,2024-01-19,20:45,A,Delhi,Member,Male,Electronics,Smart Watch,3922.95,1,0.2,Card,9.9,2706.84
INV-2024-01338,2024-02-26,10:53,B,Mumbai,Normal,Female,Electronics,Smart Watch,4138.8,1,0.0,Card,6.8,2855.77
INV-2024-01339,2024-03-22,18:38,B,Mumbai,Normal,Female,Home & Kitchen,Cookware Set,2376.67,1,0.0,UPI,6.6,1568.6
INV-2024-01340,2024-02-06,20:47,B,Mumbai,Normal,Female,Electronics,Bluetooth Speaker,2657.23,1,0.0,Cash,6.6,1833.49
INV-2024-01341,2024-01-11,18:29,B,Mumbai,Member,Female,Groceries,Dry Fruits,942.24,3,0.15000000000000002,UPI,9.1,772.64
INV-2024-01342,2024-03-16,12:40,A,Delhi,Normal,Male,Electronics,Power Bank,1448.79,1,0.05,UPI,7.2,999.67
INV-2024-01343,2024-02-16,15:06,A,Delhi,Normal,Male,Groceries,Breakfast Cereal,399.7,2,0.1,Card,7.7,327.75
INV-2024-01344,2024-02-24,20:54,A,Delhi,Normal,Female,Groceries,Rice 5kg,589.8,2,0.0,UPI,9.2,483.64
INV-2024-01345,2024-03-30,14:44,C,Bengaluru,Normal,Male,Clothing,Jeans,1734.82,1,0.05,UPI,8.2,1058.24
INV-2024-01346,2024-02-28,15:41,A,Delhi,Normal,Female,Electronics,Power Bank,1522.94,4,0.0,UPI,9.0,1050.83
INV-2024-01347,2024-02-11,15:24,B,Mumbai,Member,Female,Clothing,Sports Shoes,2688.92,2,0.05,UPI,7.8,1640.24
INV-2024-01348,2024-02-06,18:48,B,Mumbai,Member,Male,Home & Kitchen,Storage Set,673.2,3,0.0,UPI,8.2,444.31
INV-2024-01349,2024-02-10,16:24,C,Bengaluru,Normal,Female,Groceries,Rice 5kg,594.25,2,0.0,Card,4.8,487.29
INV-2024-01350,2024-01-13,15:02,B,Mumbai,Member,Female,Clothing,Sports Shoes,2438.09,1,0.2,Cash,7.0,1487.23
INV-2024-01351,2024-03-15,16:01,B,Mumbai,Normal,Male,Groceries,Breakfast Cereal,354.46,6,0.15,Card,8.0,290.66
INV-2024-01352,2024-03-18,19:57,A,Delhi,Normal,Male,Groceries,Dry Fruits,1013.79,2,0.0,Card,8.5,831.31
INV-2024-01353,2024-01-29,16:54,B,Mumbai,Normal,Female,Groceries,Cooking Oil,818.09,2,0.0,Card,10.0,670.83
INV-2024-01354,2024-01-31,09:37,C,Bengaluru,Member,Male,Personal Care,Shampoo,470.06,3,0.05,UPI,5.9,272.63
INV-2024-01355,2024-03-21,20:23,B,Mumbai,Member,Male,Home & Kitchen,Cookware Set,2450.74,2,0.15,Card,6.0,1617.49
INV-2024-01356,2024-01-03,13:36,A,Delhi,Normal,Male,Personal Care,Trimmer,1811.92,6,0.0,Cash,6.5,1050.91
INV-2024-01357,2024-02-20,15:29,A,Delhi,Member,Male,Electronics,Earbuds,2319.7,3,0.05,Card,7.8,1600.59
INV-2024-01358,2024-02-14,15:49,B,Mumbai,Member,Male,Groceries,Dry Fruits,914.71,4,0.0,UPI,9.8,750.06
INV-2024-01359,2024-03-06,18:45,C,Bengaluru,Normal,Male,Groceries,Cooking Oil,817.76,5,0.0,UPI,3.8,670.56
INV-2024-01360,2024-01-17,19:40,C,Bengaluru,Member,Male,Groceries,Cooking Oil,839.98,2,0.0,UPI,7.5,688.78
INV-2024-01361,2024-03-04,17:05,B,Mumbai,Normal,Male,Home & Kitchen,Mixer Grinder,3411.28,4,0.0,Card,5.0,2251.44
INV-2024-01362,2024-02-06,17:18,B,Mumbai,Normal,Male,Home & Kitchen,Cookware Set,2295.19,6,0.05,Card,7.3,1514.83
INV-2024-01363,2024-02-29,11:39,A,Delhi,Member,Female,Sports,Cricket Bat,1967.46,2,0.15,Card,7.8,1259.17
INV-2024-01364,2024-01-05,19:57,C,Bengaluru,Member,Female,Electronics,Earbuds,2307.68,2,0.0,Card,8.4,1592.3
INV-2024-01365,2024-02-14,18:44,B,Mumbai,Normal,Male,Home & Kitchen,Bedsheet,970.83,4,0.0,UPI,8.3,640.75
INV-2024-01366,2024-02-20,17:41,C,Bengaluru,Normal,Male,Electronics,Bluetooth Speaker,2913.03,2,0.0,UPI,6.6,2009.99
INV-2024-01367,2024-01-22,14:36,B,Mumbai,Normal,Female,Electronics,Earbuds,2291.32,2,0.1,Card,10.0,1581.01
INV-2024-01368,2024-01-14,20:30,B,Mumbai,Member,Female,Clothing,Jacket,2870.03,4,0.0,UPI,10.0,1750.72
INV-2024-01369,2024-01-20,15:02,A,Delhi,Member,Female,Electronics,Smart Watch,3719.22,1,0.0,UPI,8.8,2566.26
INV-2024-01370,2024-02-03,12:21,C,Bengaluru,Member,Male,Electronics,Smart Watch,4183.15,1,0.1,Cash,8.8,2886.37
INV-2024-01371,2024-01-10,17:41,B,Mumbai,Normal,Male,Clothing,Jeans,1823.88,1,0.0,UPI,7.8,1112.57
INV-2024-01372,2024-03-27,15:00,B,Mumbai,Member,Male,Personal Care,Skin Care Kit,1257.53,1,0.05,Card,6.0,729.37
INV-2024-01373,2024-02-09,19:52,C,Bengaluru,Normal,Male,Electronics,Earbuds,2086.11,6,0.1,UPI,6.8,1439.42
INV-2024-01374,2024-03-16,12:23,A,Delhi,Normal,Female,Clothing,Jeans,1880.34,3,0.0,Cash,6.6,1147.01
INV-2024-01375,2024-03-30,17:49,A,Delhi,Member,Female,Clothing,Jacket,3078.41,2,0.05,UPI,6.5,1877.83
INV-2024-01376,2024-01-09,18:35,B,Mumbai,Normal,Male,Personal Care,Shampoo,482.16,3,0.0,UPI,7.5,279.65
INV-2024-01377,2024-03-02,09:38,C,Bengaluru,Normal,Male,Personal Care,Trimmer,1817.66,5,0.05,Card,6.4,1054.24
INV-2024-01378,2024-03-21,16:16,A,Delhi,Normal,Female,Electronics,Bluetooth Speaker,2699.77,4,0.05,UPI,7.0,1862.84
INV-2024-01379,2024-03-01,11:41,C,Bengaluru,Member,Female,Clothing,T-Shirt,848.92,1,0.05,UPI,7.3,517.84
INV-2024-01380,2024-02-11,17:32,B,Mumbai,Normal,Male,Electronics,Bluetooth Speaker,2646.68,1,0.0,Cash,8.7,1826.21
INV-2024-01381,2024-02-11,13:05,B,Mumbai,Normal,Male,Personal Care,Shampoo,477.54,3,0.05,Cash,6.9,276.97
INV-2024-01382,2024-01-04,15:00,A,Delhi,Normal,Male,Sports,Dumbbell Set,2310.51,4,0.0,UPI,8.7,1478.73
INV-2024-01383,2024-02-21,15:24,A,Delhi,Member,Male,Sports,Yoga Mat,830.23,5,0.05,Card,5.6,531.35
INV-2024-01384,2024-03-31,09:15,A,Delhi,Normal,Male,Groceries,Cooking Oil,793.42,2,0.1,Card,8.5,650.6
INV-2024-01385,2024-03-28,17:28,B,Mumbai,Member,Female,Personal Care,Shampoo,432.7,1,0.1,Card,7.4,250.97
INV-2024-01386,2024-01-05,12:10,A,Delhi,Member,Male,Sports,Cricket Bat,2112.76,6,0.1,Card,9.8,1352.17
INV-2024-01387,2024-03-07,15:16,C,Bengaluru,Member,Female,Sports,Dumbbell Set,2322.87,1,0.15,UPI,8.1,1486.64
INV-2024-01388,2024-01-31,17:48,A,Delhi,Normal,Male,Clothing,Sports Shoes,2660.22,3,0.1,Cash,8.8,1622.73
INV-2024-01389,2024-03-24,14:05,B,Mumbai,Normal,Male,Home & Kitchen,Mixer Grinder,3311.6,4,0.1,Card,10.0,2185.66
INV-2024-01390,2024-01-05,19:40,B,Mumbai,Normal,Female,Groceries,Rice 5kg,642.26,3,0.1,UPI,6.0,526.65
INV-2024-01391,2024-03-26,12:41,B,Mumbai,Member,Female,Clothing,T-Shirt,849.88,4,0.0,UPI,9.2,518.43
INV-2024-01392,2024-03-18,16:38,B,Mumbai,Normal,Female,Groceries,Rice 5kg,650.13,7,0.05,Cash,10.0,533.11
INV-2024-01393,2024-01-12,18:46,A,Delhi,Member,Male,Personal Care,Shampoo,413.47,2,0.0,UPI,5.7,239.81
INV-2024-01394,2024-01-07,16:03,A,Delhi,Normal,Female,Clothing,T-Shirt,784.6,3,0.0,Card,6.1,478.61
INV-2024-01395,2024-03-18,10:09,B,Mumbai,Normal,Female,Clothing,Jacket,2814.1,4,0.1,Card,7.9,1716.6
INV-2024-01396,2024-01-16,14:59,B,Mumbai,Normal,Female,Personal Care,Trimmer,1868.08,4,0.0,UPI,5.9,1083.49
INV-2024-01397,2024-02-21,21:31,A,Delhi,Member,Female,Electronics,Earbuds,2151.35,1,0.15000000000000002,UPI,8.9,1484.43
INV-2024-01398,2024-03-24,13:04,C,Bengaluru,Member,Male,Sports,Fitness Band,1351.12,3,0.05,Card,6.6,864.72
INV-2024-01399,2024-02-24,11:45,C,Bengaluru,Normal,Female,Clothing,Sports Shoes,2697.4,1,0.15,UPI,7.8,1645.41
INV-2024-01400,2024-02-08,13:23,C,Bengaluru,Normal,Male,Clothing,T-Shirt,849.02,4,0.05,UPI,7.2,517.9
INV-2024-01401,2024-02-13,18:46,B,Mumbai,Member,Female,Home & Kitchen,Mixer Grinder,3441.08,1,0.0,Cash,6.7,2271.11
INV-2024-01402,2024-01-07,16:32,B,Mumbai,Member,Female,Home & Kitchen,Storage Set,710.92,1,0.0,Cash,6.5,469.21
INV-2024-01403,2024-03-29,09:42,B,Mumbai,Normal,Female,Electronics,Earbuds,2190.36,4,0.0,Card,8.3,1511.35
INV-2024-01404,2024-01-31,19:32,B,Mumbai,Normal,Male,Electronics,Bluetooth Speaker,2787.66,4,0.05,Card,5.8,1923.49
INV-2024-01405,2024-01-20,17:58,C,Bengaluru,Member,Female,Electronics,Smart Watch,3691.2,3,0.15000000000000002,Card,7.1,2546.93
INV-2024-01406,2024-01-29,17:38,A,Delhi,Normal,Female,Clothing,Jeans,1719.18,1,0.0,Card,9.1,1048.7
INV-2024-01407,2024-03-29,13:50,B,Mumbai,Member,Male,Clothing,Jacket,3123.38,3,0.05,Cash,6.8,1905.26
INV-2024-01408,2024-01-10,19:15,A,Delhi,Normal,Female,Clothing,Jacket,3104.44,2,0.05,Cash,7.9,1893.71
INV-2024-01409,2024-03-21,16:17,A,Delhi,Normal,Male,Clothing,T-Shirt,823.18,3,0.0,Card,7.4,502.14
INV-2024-01410,2024-03-07,19:20,A,Delhi,Member,Male,Groceries,Dry Fruits,957.44,2,0.1,Card,7.8,785.1
INV-2024-01411,2024-03-17,12:56,C,Bengaluru,Normal,Female,Clothing,Jacket,3110.97,2,0.0,Card,9.2,1897.69
INV-2024-01412,2024-03-30,15:43,A,Delhi,Normal,Male,Electronics,Earbuds,2127.38,2,0.1,Card,9.1,1467.89
INV-2024-01413,2024-03-18,16:42,A,Delhi,Normal,Female,Electronics,Power Bank,1444.41,1,0.05,Card,7.1,996.64
INV-2024-01414,2024-03-27,17:03,A,Delhi,Normal,Male,Clothing,Jacket,2816.83,1,0.15,Card,10.0,1718.27
INV-2024-01415,2024-01-13,18:04,B,Mumbai,Member,Female,Electronics,Power Bank,1615.01,1,0.0,Cash,7.5,1114.36
INV-2024-01416,2024-03-15,16:16,A,Delhi,Normal,Male,Electronics,Bluetooth Speaker,2812.93,3,0.15,Cash,9.5,1940.92
INV-2024-01417,2024-02-22,20:03,B,Mumbai,Normal,Male,Personal Care,Perfume,1647.38,4,0.0,Cash,7.4,955.48
INV-2024-01418,2024-02-22,12:09,A,Delhi,Normal,Female,Groceries,Rice 5kg,636.98,6,0.1,Card,6.9,522.32
INV-2024-01419,2024-03-23,18:46,A,Delhi,Member,Male,Clothing,Jeans,1898.67,2,0.1,Card,8.0,1158.19
INV-2024-01420,2024-03-30,18:18,C,Bengaluru,Member,Female,Groceries,Dry Fruits,959.77,1,0.05,Cash,8.8,787.01
INV-2024-01421,2024-03-07,17:59,C,Bengaluru,Normal,Male,Home & Kitchen,Cookware Set,2361.64,2,0.15,Card,9.1,1558.68
INV-2024-01422,2024-02-16,18:36,C,Bengaluru,Member,Female,Electronics,Bluetooth Speaker,2749.27,3,0.05,Cash,6.9,1897.0
INV-2024-01423,2024-02-14,21:57,C,Bengaluru,Member,Female,Groceries,Dry Fruits,979.93,5,0.05,UPI,5.8,803.54
INV-2024-01424,2024-02-07,17:20,B,Mumbai,Member,Male,Electronics,Bluetooth Speaker,2621.8,3,0.0,Card,9.6,1809.04
INV-2024-01425,2024-02-05,13:57,A,Delhi,Normal,Male,Personal Care,Trimmer,1963.5,3,0.05,Card,6.1,1138.83
INV-2024-01426,2024-02-08,18:07,A,Delhi,Normal,Female,Clothing,Jeans,1728.82,2,0.0,UPI,8.7,1054.58
INV-2024-01427,2024-01-10,13:19,B,Mumbai,Normal,Female,Electronics,Smart Watch,4094.48,3,0.05,Cash,8.0,2825.19
INV-2024-01428,2024-01-08,10:26,B,Mumbai,Member,Female,Sports,Fitness Band,1233.42,1,0.05,UPI,7.5,789.39
INV-2024-01429,2024-03-13,18:34,B,Mumbai,Member,Female,Clothing,T-Shirt,823.2,4,0.0,UPI,10.0,502.15
INV-2024-01430,2024-02-13,12:51,B,Mumbai,Member,Male,Electronics,Bluetooth Speaker,2753.97,2,0.0,Cash,7.6,1900.24
INV-2024-01431,2024-03-26,13:55,C,Bengaluru,Member,Male,Personal Care,Trimmer,1773.77,3,0.0,Card,8.7,1028.79
INV-2024-01432,2024-02-28,17:09,B,Mumbai,Member,Female,Groceries,Cooking Oil,773.25,2,0.0,Cash,9.3,634.07
INV-2024-01433,2024-01-04,18:13,C,Bengaluru,Normal,Male,Electronics,Earbuds,2299.0,2,0.1,Cash,7.5,1586.31
INV-2024-01434,2024-01-16,15:44,B,Mumbai,Normal,Female,Personal Care,Perfume,1582.34,3,0.15,Cash,8.3,917.76
INV-2024-01435,2024-01-21,13:13,A,Delhi,Normal,Male,Personal Care,Shampoo,429.59,1,0.2,Card,7.9,249.16
INV-2024-01436,2024-03-30,11:57,B,Mumbai,Member,Male,Personal Care,Perfume,1695.78,5,0.15,Cash,7.8,983.55
INV-2024-01437,2024-01-22,15:40,B,Mumbai,Normal,Male,Home & Kitchen,Mixer Grinder,3446.99,3,0.15,UPI,6.8,2275.01
INV-2024-01438,2024-02-19,16:02,C,Bengaluru,Normal,Female,Home & Kitchen,Mixer Grinder,3195.23,2,0.0,UPI,7.5,2108.85
INV-2024-01439,2024-03-26,19:42,B,Mumbai,Member,Male,Groceries,Rice 5kg,623.85,5,0.1,Cash,6.9,511.56
INV-2024-01440,2024-03-30,12:37,C,Bengaluru,Normal,Female,Electronics,Earbuds,2113.79,2,0.05,UPI,8.1,1458.52
INV-2024-01441,2024-01-24,20:51,C,Bengaluru,Normal,Female,Groceries,Cooking Oil,827.93,3,0.2,Cash,7.5,678.9
INV-2024-01442,2024-01-06,19:54,B,Mumbai,Member,Female,Groceries,Rice 5kg,591.68,4,0.1,UPI,7.5,485.18
INV-2024-01443,2024-01-16,14:07,B,Mumbai,Member,Female,Clothing,Jeans,1670.74,4,0.2,Card,6.9,1019.15
INV-2024-01444,2024-01-07,14:22,C,Bengaluru,Normal,Female,Personal Care,Shampoo,445.99,4,0.0,Cash,8.8,258.67
INV-2024-01445,2024-01-20,15:57,B,Mumbai,Member,Female,Groceries,Cooking Oil,835.55,2,0.1,UPI,9.6,685.15
INV-2024-01446,2024-02-24,19:47,A,Delhi,Normal,Male,Groceries,Dry Fruits,975.29,4,0.0,UPI,7.4,799.74
INV-2024-01447,2024-03-24,16:17,A,Delhi,Normal,Male,Personal Care,Trimmer,1816.12,4,0.0,UPI,7.6,1053.35
INV-2024-01448,2024-02-21,18:58,C,Bengaluru,Normal,Female,Clothing,Jacket,3072.41,1,0.1,UPI,5.9,1874.17
INV-2024-01449,2024-02-29,12:14,A,Delhi,Member,Female,Personal Care,Trimmer,2040.49,1,0.2,Card,7.9,1183.48
INV-2024-01450,2024-01-21,18:11,B,Mumbai,Normal,Male,Home & Kitchen,Mixer Grinder,3330.27,4,0.0,Cash,9.5,2197.98
INV-2024-01451,2024-03-15,10:17,A,Delhi,Normal,Male,Home & Kitchen,Mixer Grinder,3332.21,3,0.1,Card,8.0,2199.26
INV-2024-01452,2024-02-29,10:34,A,Delhi,Normal,Female,Clothing,Jacket,2858.74,1,0.05,Cash,6.0,1743.83
INV-2024-01453,2024-03-20,09:01,A,Delhi,Normal,Male,Personal Care,Perfume,1622.44,1,0.05,Cash,6.5,941.02
INV-2024-01454,2024-03-27,11:51,B,Mumbai,Normal,Female,Home & Kitchen,Storage Set,649.77,3,0.1,UPI,7.1,428.85
INV-2024-01455,2024-02-04,12:16,A,Delhi,Normal,Male,Electronics,Smart Watch,3966.41,2,0.0,UPI,7.2,2736.82
INV-2024-01456,2024-01-10,13:33,C,Bengaluru,Member,Female,Groceries,Breakfast Cereal,410.15,2,0.05,Card,9.0,336.32
INV-2024-01457,2024-01-23,12:55,A,Delhi,Member,Male,Sports,Dumbbell Set,2428.95,2,0.1,UPI,7.9,1554.53
INV-2024-01458,2024-02-12,19:42,B,Mumbai,Normal,Female,Groceries,Breakfast Cereal,392.57,2,0.0,Card,7.9,321.91
INV-2024-01459,2024-03-27,18:58,B,Mumbai,Member,Female,Home & Kitchen,Bedsheet,978.41,4,0.15000000000000002,UPI,6.6,645.75
INV-2024-01460,2024-02-07,19:09,A,Delhi,Normal,Male,Groceries,Rice 5kg,611.36,3,0.0,Cash,6.8,501.32
INV-2024-01461,2024-03-12,15:40,B,Mumbai,Member,Female,Clothing,Jacket,2989.85,4,0.0,UPI,8.1,1823.81
INV-2024-01462,2024-02-22,12:18,C,Bengaluru,Member,Male,Sports,Cricket Bat,2071.52,1,0.05,Card,7.2,1325.77
INV-2024-01463,2024-01-19,17:17,A,Delhi,Normal,Female,Clothing,T-Shirt,743.66,2,0.0,UPI,8.7,453.63
INV-2024-01464,2024-02-01,17:38,C,Bengaluru,Normal,Male,Groceries,Cooking Oil,727.44,1,0.1,UPI,8.7,596.5
INV-2024-01465,2024-03-03,17:38,A,Delhi,Member,Female,Home & Kitchen,Bedsheet,1052.82,2,0.15000000000000002,Card,5.1,694.86
INV-2024-01466,2024-03-04,20:07,A,Delhi,Normal,Female,Groceries,Cooking Oil,828.24,2,0.2,UPI,6.3,679.16
INV-2024-01467,2024-02-12,18:39,A,Delhi,Member,Male,Clothing,Sports Shoes,2681.77,2,0.1,Card,7.7,1635.88
INV-2024-01468,2024-01-23,19:20,A,Delhi,Member,Female,Sports,Fitness Band,1327.34,1,0.0,UPI,7.3,849.5
INV-2024-01469,2024-03-09,20:01,C,Bengaluru,Member,Male,Home & Kitchen,Cookware Set,2304.53,1,0.05,Card,9.2,1520.99
INV-2024-01470,2024-01-17,20:34,C,Bengaluru,Member,Female,Clothing,Sports Shoes,2303.7,4,0.0,Card,6.8,1405.26
INV-2024-01471,2024-03-26,14:00,A,Delhi,Member,Female,Clothing,T-Shirt,824.64,4,0.0,UPI,8.8,503.03
INV-2024-01472,2024-01-19,16:23,C,Bengaluru,Normal,Female,Groceries,Breakfast Cereal,354.35,3,0.0,Card,5.4,290.57
INV-2024-01473,2024-01-11,17:36,A,Delhi,Normal,Female,Electronics,Power Bank,1395.64,3,0.1,Card,8.8,962.99
INV-2024-01474,2024-02-18,18:28,B,Mumbai,Normal,Female,Electronics,Earbuds,2091.39,3,0.0,Card,7.2,1443.06
INV-2024-01475,2024-02-19,19:55,A,Delhi,Member,Male,Sports,Yoga Mat,853.89,6,0.0,Card,7.8,546.49
INV-2024-01476,2024-02-18,16:48,C,Bengaluru,Normal,Male,Groceries,Cooking Oil,852.76,3,0.05,Cash,5.9,699.26
INV-2024-01477,2024-02-12,18:50,B,Mumbai,Normal,Female,Groceries,Dry Fruits,1003.08,4,0.1,Card,8.4,822.53
INV-2024-01478,2024-03-31,17:54,A,Delhi,Member,Female,Home & Kitchen,Bedsheet,997.39,4,0.2,Cash,5.1,658.28
INV-2024-01479,2024-02-17,13:23,B,Mumbai,Normal,Female,Clothing,Jeans,1929.24,3,0.0,Card,7.8,1176.84
INV-2024-01480,2024-02-16,15:18,A,Delhi,Normal,Female,Electronics,Smart Watch,4093.42,2,0.0,Card,6.6,2824.46
INV-2024-01481,2024-02-11,19:49,B,Mumbai,Normal,Female,Home & Kitchen,Storage Set,649.78,2,0.1,UPI,6.7,428.85
INV-2024-01482,2024-01-07,17:12,B,Mumbai,Normal,Female,Sports,Dumbbell Set,2433.54,6,0.0,UPI,7.1,1557.47
INV-2024-01483,2024-02-26,20:13,C,Bengaluru,Member,Male,Personal Care,Perfume,1694.32,1,0.05,UPI,9.5,982.71
INV-2024-01484,2024-01-23,21:37,B,Mumbai,Normal,Male,Clothing,Jeans,1681.5,2,0.2,Cash,7.3,1025.71
INV-2024-01485,2024-03-01,21:05,A,Delhi,Member,Female,Groceries,Cooking Oil,809.35,3,0.1,UPI,6.6,663.67
INV-2024-01486,2024-01-06,21:49,B,Mumbai,Normal,Female,Personal Care,Trimmer,1768.83,5,0.1,Cash,6.0,1025.92
INV-2024-01487,2024-03-30,13:10,C,Bengaluru,Normal,Female,Home & Kitchen,Mixer Grinder,3037.2,3,0.1,Cash,8.1,2004.55
INV-2024-01488,2024-02-15,15:54,C,Bengaluru,Member,Female,Personal Care,Shampoo,437.23,3,0.1,Card,6.7,253.59
INV-2024-01489,2024-03-23,18:38,B,Mumbai,Normal,Male,Clothing,Jacket,3016.14,2,0.05,UPI,8.4,1839.85
INV-2024-01490,2024-02-16,18:48,B,Mumbai,Normal,Female,Personal Care,Shampoo,484.62,3,0.0,Card,8.0,281.08
INV-2024-01491,2024-01-07,11:38,B,Mumbai,Normal,Female,Groceries,Cooking Oil,790.48,4,0.05,UPI,7.4,648.19
INV-2024-01492,2024-03-17,19:42,B,Mumbai,Normal,Female,Groceries,Cooking Oil,768.4,1,0.0,Card,5.7,630.09
INV-2024-01493,2024-03-02,14:10,B,Mumbai,Normal,Female,Groceries,Breakfast Cereal,371.46,2,0.1,Cash,7.3,304.6
INV-2024-01494,2024-03-13,17:57,A,Delhi,Member,Male,Electronics,Smart Watch,4081.14,1,0.15,Cash,6.9,2815.99
INV-2024-01495,2024-02-11,21:50,A,Delhi,Normal,Female,Electronics,Power Bank,1576.23,6,0.1,UPI,8.6,1087.6
INV-2024-01496,2024-03-02,16:37,B,Mumbai,Normal,Female,Groceries,Dry Fruits,926.57,1,0.0,Cash,6.4,759.79
INV-2024-01497,2024-03-20,18:38,A,Delhi,Member,Female,Groceries,Dry Fruits,958.87,1,0.15000000000000002,UPI,8.6,786.27
INV-2024-01498,2024-03-01,09:45,C,Bengaluru,Normal,Female,Groceries,Rice 5kg,599.15,1,0.0,UPI,5.1,491.3
INV-2024-01499,2024-02-04,17:18,C,Bengaluru,Normal,Male,Sports,Dumbbell Set,2573.48,3,0.05,UPI,7.7,1647.03
INV-2024-01500,2024-03-03,15:24,B,Mumbai,Member,Male,Groceries,Breakfast Cereal,369.94,1,0.0,Card,8.6,303.35
INV-2024-01501,2024-03-04,11:14,B,Mumbai,Member,Female,Sports,Yoga Mat,863.96,4,0.05,UPI,5.3,552.93
INV-2024-01502,2024-03-28,09:35,B,Mumbai,Member,Female,Electronics,Bluetooth Speaker,2904.9,1,0.1,UPI,7.5,2004.38
INV-2024-01503,2024-02-06,19:28,B,Mumbai,Normal,Female,Sports,Yoga Mat,844.96,4,0.1,Cash,7.2,540.77
INV-2024-01504,2024-02-11,17:03,B,Mumbai,Normal,Male,Groceries,Cooking Oil,798.04,2,0.1,Cash,7.4,654.39
INV-2024-01505,2024-03-16,18:25,B,Mumbai,Normal,Male,Clothing,T-Shirt,830.23,2,0.1,Cash,7.7,506.44
INV-2024-01506,2024-02-18,16:06,C,Bengaluru,Member,Male,Personal Care,Shampoo,462.21,2,0.1,Card,7.6,268.08
INV-2024-01507,2024-03-10,18:24,A,Delhi,Normal,Male,Home & Kitchen,Bedsheet,1064.83,1,0.0,Card,9.2,702.79
INV-2024-01508,2024-02-14,20:34,A,Delhi,Normal,Female,Sports,Yoga Mat,959.0,1,0.1,Cash,7.3,613.76
INV-2024-01509,2024-01-22,19:49,C,Bengaluru,Member,Male,Home & Kitchen,Cookware Set,2525.14,4,0.1,UPI,7.3,1666.59
INV-2024-01510,2024-03-10,17:06,C,Bengaluru,Normal,Male,Groceries,Breakfast Cereal,410.11,3,0.0,Card,8.8,336.29
INV-2024-01511,2024-01-14,10:06,B,Mumbai,Normal,Female,Electronics,Smart Watch,3719.27,2,0.0,Cash,6.7,2566.3
INV-2024-01512,2024-01-20,18:10,A,Delhi,Member,Male,Groceries,Cooking Oil,741.26,5,0.05,Card,7.5,607.83
INV-2024-01513,2024-03-01,15:04,C,Bengaluru,Member,Female,Sports,Fitness Band,1237.05,1,0.15000000000000002,UPI,7.1,791.71
INV-2024-01514,2024-03-10,17:06,C,Bengaluru,Member,Male,Electronics,Smart Watch,3892.83,3,0.1,Card,10.0,2686.05
INV-2024-01515,2024-03-23,11:49,B,Mumbai,Member,Male,Groceries,Cooking Oil,853.19,2,0.0,Card,8.2,699.62
INV-2024-01516,2024-01-28,13:57,B,Mumbai,Normal,Female,Clothing,Sports Shoes,2385.06,5,0.0,Card,7.2,1454.89
INV-2024-01517,2024-01-12,17:56,B,Mumbai,Normal,Female,Groceries,Dry Fruits,1005.81,2,0.05,Cash,7.1,824.76
INV-2024-01518,2024-03-28,19:06,B,Mumbai,Normal,Female,Personal Care,Skin Care Kit,1182.32,1,0.0,Card,7.4,685.75
INV-2024-01519,2024-01-16,15:09,B,Mumbai,Member,Male,Clothing,Sports Shoes,2642.75,1,0.15000000000000002,Cash,8.0,1612.08
INV-2024-01520,2024-01-20,15:04,C,Bengaluru,Normal,Female,Groceries,Rice 5kg,588.62,2,0.0,Cash,6.3,482.67
INV-2024-01521,2024-01-29,14:19,C,Bengaluru,Member,Male,Electronics,Bluetooth Speaker,3007.68,1,0.15,UPI,8.2,2075.3
INV-2024-01522,2024-02-20,20:27,B,Mumbai,Member,Female,Electronics,Earbuds,2241.06,2,0.1,Cash,8.9,1546.33
INV-2024-01523,2024-03-22,15:56,C,Bengaluru,Member,Male,Clothing,Jacket,2826.79,4,0.05,Cash,10.0,1724.34
INV-2024-01524,2024-03-11,13:58,A,Delhi,Normal,Male,Electronics,Earbuds,2106.93,1,0.1,Card,8.1,1453.78
INV-2024-01525,2024-03-07,11:40,B,Mumbai,Member,Male,Home & Kitchen,Storage Set,721.18,1,0.1,UPI,8.4,475.98
INV-2024-01526,2024-01-18,13:36,B,Mumbai,Normal,Male,Sports,Cricket Bat,2094.75,3,0.1,UPI,10.0,1340.64
