invoice_id,date,time,branch,city,customer_type,gender,category,product,unit_price,quantity,discount_pct,payment_method,rating,cost_price,gross_sales,discount_amount,net_sales,total_cost,profit,profit_margin_pct,weekday,month,hour,time_slot
INV-2024-00278,2024-02-18,16:05,C,Bengaluru,Normal,Male,Home & Kitchen,Storage Set,725.57,1,0.15,Cash,7.6,478.88,725.57,108.83550000000001,616.7345,478.88,137.85450000000003,22.3523250280307,Sunday,February,16,Evening
INV-2024-01506,2024-02-18,16:06,C,Bengaluru,Member,Male,Personal Care,Shampoo,462.21,2,0.1,Card,7.6,268.08,924.42,92.44200000000001,831.978,536.16,295.818,35.55598825930493,Sunday,February,16,Evening
INV-2024-02067,2024-02-18,16:17,A,Delhi,Member,Female,Clothing,Sports Shoes,2407.42,1,0.0,UPI,9.0,1468.53,2407.42,0.0,2407.42,1468.53,938.8900000000001,38.99984215467181,Sunday,February,16,Evening
INV-2024-00203,2024-02-18,16:30,C,Bengaluru,Normal,Male,Electronics,Bluetooth Speaker,2968.45,1,0.0,Cash,5.6,2048.23,2968.45,0.0,2968.45,2048.23,920.2199999999998,31.00001684380737,Sunday,February,16,Evening
INV-2024-00576,2024-02-18,16:33,B,Mumbai,Member,Female,Personal Care,Skin Care Kit,1133.76,1,0.2,Cash,7.5,657.58,1133.76,226.752,907.008,657.58,249.428,27.500088202088623,Sunday,February,16,Evening
INV-2024-01476,2024-02-18,16:48,C,Bengaluru,Normal,Male,Groceries,Cooking Oil,852.76,3,0.05,Cash,5.9,699.26,2558.2799999999997,127.91399999999999,2430.366,2097.7799999999997,332.58600000000024,13.684605528550032,Sunday,February,16,Evening
INV-2024-01970,2024-02-18,17:02,B,Mumbai,Normal,Male,Clothing,Jeans,1785.77,2,0.0,UPI,5.9,1089.32,3571.54,0.0,3571.54,2178.64,1392.9,38.99998320052415,Sunday,February,17,Evening
INV-2024-02070,2024-02-18,17:21,B,Mumbai,Normal,Female,Groceries,Dry Fruits,902.34,1,0.0,UPI,8.1,739.92,902.34,0.0,902.34,739.92,162.42000000000007,17.999867012434343,Sunday,February,17,Evening
INV-2024-02135,2024-02-18,17:48,B,Mumbai,Member,Male,Clothing,T-Shirt,797.82,3,0.15000000000000002,Card,7.8,486.67,2393.46,359.01900000000006,2034.441,1460.01,574.431,28.235323609777822,Sunday,February,17,Evening
INV-2024-01269,2024-02-18,17:55,B,Mumbai,Member,Female,Personal Care,Skin Care Kit,1137.47,1,0.0,Cash,8.8,659.73,1137.47,0.0,1137.47,659.73,477.74,42.00022857745699,Sunday,February,17,Evening
INV-2024-02481,2024-02-18,18:21,A,Delhi,Normal,Male,Sports,Fitness Band,1294.14,1,0.0,UPI,9.2,828.25,1294.14,0.0,1294.14,828.25,465.8900000000001,35.99996909144297,Sunday,February,18,Evening
INV-2024-01474,2024-02-18,18:28,B,Mumbai,Normal,Female,Electronics,Earbuds,2091.39,3,0.0,Card,7.2,1443.06,6274.17,0.0,6274.17,4329.18,1944.9899999999998,30.999956966419457,Sunday,February,18,Evening
INV-2024-01881,2024-02-18,18:33,C,Bengaluru,Normal,Female,Electronics,Smart Watch,3995.29,3,0.1,UPI,7.2,2756.75,11985.869999999999,1198.587,10787.283,8270.25,2517.0329999999994,23.333336114385798,Sunday,February,18,Evening
INV-2024-01819,2024-02-18,18:37,C,Bengaluru,Normal,Male,Personal Care,Perfume,1620.44,1,0.0,Cash,7.2,939.86,1620.44,0.0,1620.44,939.86,680.58,41.99970378415739,Sunday,February,18,Evening
INV-2024-01688,2024-02-18,18:59,C,Bengaluru,Normal,Male,Clothing,T-Shirt,776.14,3,0.05,Card,6.4,473.45,2328.42,116.421,2211.9990000000003,1420.35,791.6490000000003,35.78884981412742,Sunday,February,18,Evening
INV-2024-00504,2024-02-18,19:18,A,Delhi,Member,Male,Home & Kitchen,Bedsheet,936.73,3,0.0,UPI,6.7,618.24,2810.19,0.0,2810.19,1854.72,955.47,34.00019215782562,Sunday,February,19,Night
INV-2024-01687,2024-02-18,19:47,B,Mumbai,Member,Male,Clothing,Jacket,3150.86,3,0.1,UPI,8.6,1922.02,9452.58,945.258,8507.322,5766.0599999999995,2741.2620000000006,32.22238443543104,Sunday,February,19,Night
INV-2024-00470,2024-02-18,19:50,A,Delhi,Member,Male,Electronics,Earbuds,2274.73,1,0.1,Card,5.7,1569.56,2274.73,227.473,2047.257,1569.56,477.6970000000001,23.33351406296328,Sunday,February,19,Night
INV-2024-02170,2024-02-18,19:58,B,Mumbai,Normal,Male,Clothing,Jacket,3129.81,2,0.1,Cash,7.2,1909.18,6259.62,625.962,5633.657999999999,3818.36,1815.2979999999993,32.222367775963676,Sunday,February,19,Night
INV-2024-01175,2024-02-18,20:05,A,Delhi,Normal,Male,Electronics,Earbuds,2139.27,3,0.1,Card,9.2,1476.1,6417.8099999999995,641.781,5776.0289999999995,4428.299999999999,1347.7290000000003,23.333141159782965,Sunday,February,20,Night
INV-2024-02500,2024-02-18,20:10,B,Mumbai,Normal,Female,Groceries,Cooking Oil,804.79,2,0.1,UPI,6.6,659.93,1609.58,160.958,1448.6219999999998,1319.86,128.76199999999994,8.888585151958203,Sunday,February,20,Night
INV-2024-02330,2024-02-18,20:42,B,Mumbai,Normal,Male,Electronics,Power Bank,1391.88,2,0.1,Card,7.6,960.4,2783.76,278.37600000000003,2505.384,1920.8,584.5840000000001,23.333109814703057,Sunday,February,20,Night
INV-2024-02358,2024-02-18,21:01,A,Delhi,Normal,Male,Groceries,Breakfast Cereal,400.59,1,0.1,Card,6.8,328.48,400.59,40.059,360.53099999999995,328.48,32.05099999999993,8.889942889793092,Sunday,February,21,Night
INV-2024-02063,2024-02-18,21:21,B,Mumbai,Member,Male,Groceries,Dry Fruits,984.02,4,0.0,Card,9.3,806.9,3936.08,0.0,3936.08,3227.6,708.48,17.999634153777365,Sunday,February,21,Night
INV-2024-01853,2024-02-18,21:35,B,Mumbai,Normal,Male,Groceries,Dry Fruits,950.61,1,0.0,Card,9.0,779.5,950.61,0.0,950.61,779.5,171.11,18.00002103912225,Sunday,February,21,Night
INV-2024-02032,2024-02-19,09:20,B,Mumbai,Normal,Male,Clothing,Sports Shoes,2300.14,2,0.0,Card,6.3,1403.09,4600.28,0.0,4600.28,2806.18,1794.1,38.999800012173175,Monday,February,9,Morning
INV-2024-00172,2024-02-19,11:17,C,Bengaluru,Member,Male,Groceries,Breakfast Cereal,383.52,4,0.1,UPI,5.9,314.49,1534.08,153.408,1380.672,1257.96,122.71199999999999,8.887845918509246,Monday,February,11,Morning
INV-2024-00183,2024-02-19,12:50,C,Bengaluru,Member,Male,Groceries,Rice 5kg,627.37,5,0.1,Cash,6.8,514.44,3136.85,313.685,2823.165,2572.2000000000003,250.9649999999997,8.889491049938622,Monday,February,12,Afternoon
INV-2024-00304,2024-02-19,13:05,C,Bengaluru,Normal,Male,Electronics,Bluetooth Speaker,2604.8,3,0.0,Card,8.7,1797.31,7814.400000000001,0.0,7814.400000000001,5391.93,2422.4700000000003,31.00007678132678,Monday,February,13,Afternoon
INV-2024-00840,2024-02-19,13:19,B,Mumbai,Member,Male,Home & Kitchen,Storage Set,682.93,3,0.15000000000000002,UPI,7.9,450.73,2048.79,307.31850000000003,1741.4714999999999,1352.19,389.2814999999998,22.353595795280018,Monday,February,13,Afternoon
INV-2024-01827,2024-02-19,13:34,B,Mumbai,Member,Male,Groceries,Cooking Oil,814.32,4,0.05,Card,6.2,667.74,3257.28,162.86400000000003,3094.416,2670.96,423.45600000000013,13.684520762560693,Monday,February,13,Afternoon
INV-2024-02474,2024-02-19,13:38,C,Bengaluru,Member,Female,Clothing,T-Shirt,787.48,1,0.0,Cash,8.6,480.36,787.48,0.0,787.48,480.36,307.12,39.00035556458577,Monday,February,13,Afternoon
INV-2024-02198,2024-02-19,14:04,B,Mumbai,Normal,Male,Sports,Dumbbell Set,2416.08,3,0.0,Card,7.2,1546.29,7248.24,0.0,7248.24,4638.87,2609.37,36.00004966722956,Monday,February,14,Afternoon
INV-2024-00648,2024-02-19,15:00,C,Bengaluru,Member,Male,Groceries,Cooking Oil,797.2,2,0.15,Card,9.0,653.7,1594.4,239.16,1355.24,1307.4,47.83999999999992,3.5300020660547147,Monday,February,15,Afternoon
INV-2024-01438,2024-02-19,16:02,C,Bengaluru,Normal,Female,Home & Kitchen,Mixer Grinder,3195.23,2,0.0,UPI,7.5,2108.85,6390.46,0.0,6390.46,4217.7,2172.76,34.000056333972836,Monday,February,16,Evening
INV-2024-02111,2024-02-19,16:23,B,Mumbai,Member,Male,Electronics,Power Bank,1397.49,3,0.05,UPI,9.5,964.27,4192.47,209.62350000000004,3982.8465,2892.81,1090.0365000000002,27.36827793890626,Monday,February,16,Evening
INV-2024-00860,2024-02-19,17:46,B,Mumbai,Normal,Female,Home & Kitchen,Cookware Set,2315.22,1,0.05,Card,9.0,1528.05,2315.22,115.761,2199.459,1528.05,671.4089999999999,30.526097553989413,Monday,February,17,Evening
INV-2024-00730,2024-02-19,18:02,C,Bengaluru,Member,Male,Groceries,Cooking Oil,811.13,5,0.0,UPI,6.2,665.13,4055.65,0.0,4055.65,3325.65,730.0,17.999580831679264,Monday,February,18,Evening
INV-2024-00500,2024-02-19,18:03,B,Mumbai,Normal,Male,Home & Kitchen,Cookware Set,2400.45,4,0.2,Cash,7.9,1584.3,9601.8,1920.36,7681.44,6337.2,1344.2399999999998,17.49984377929138,Monday,February,18,Evening
INV-2024-00721,2024-02-19,18:15,C,Bengaluru,Normal,Female,Sports,Dumbbell Set,2637.77,1,0.05,Card,5.8,1688.17,2637.77,131.8885,2505.8815,1688.17,817.7114999999999,32.63169068449565,Monday,February,18,Evening
INV-2024-01622,2024-02-19,18:23,B,Mumbai,Member,Female,Clothing,T-Shirt,815.45,1,0.2,Card,8.1,497.42,815.45,163.09000000000003,652.36,497.42,154.94,23.750689803176158,Monday,February,18,Evening
INV-2024-00958,2024-02-19,18:43,A,Delhi,Normal,Female,Sports,Cricket Bat,1886.84,1,0.05,Cash,7.4,1207.58,1886.84,94.342,1792.4979999999998,1207.58,584.9179999999999,32.63144505600564,Monday,February,18,Evening
INV-2024-01132,2024-02-19,19:52,B,Mumbai,Member,Male,Groceries,Breakfast Cereal,394.25,4,0.05,Cash,7.5,323.29,1577.0,78.85000000000001,1498.15,1293.16,204.99,13.68287554650736,Monday,February,19,Night
INV-2024-01475,2024-02-19,19:55,A,Delhi,Member,Male,Sports,Yoga Mat,853.89,6,0.0,Card,7.8,546.49,5123.34,0.0,5123.34,3278.94,1844.4,35.99995315555868,Monday,February,19,Night
INV-2024-01864,2024-02-20,09:45,C,Bengaluru,Normal,Female,Electronics,Smart Watch,3890.27,3,0.0,UPI,8.7,2684.29,11670.81,0.0,11670.81,8052.87,3617.9399999999996,30.999904890920167,Tuesday,February,9,Morning
INV-2024-00696,2024-02-20,11:04,A,Delhi,Normal,Male,Clothing,T-Shirt,847.37,3,0.05,UPI,6.4,516.9,2542.11,127.1055,2415.0045,1550.6999999999998,864.3045000000002,35.78893952371518,Tuesday,February,11,Morning
INV-2024-00537,2024-02-20,12:52,C,Bengaluru,Normal,Male,Personal Care,Perfume,1613.23,1,0.2,UPI,6.7,935.67,1613.23,322.646,1290.584,935.67,354.9140000000001,27.500263446625723,Tuesday,February,12,Afternoon
INV-2024-02460,2024-02-20,13:53,A,Delhi,Normal,Male,Electronics,Bluetooth Speaker,2906.95,3,0.1,Card,7.9,2005.8,8720.849999999999,872.0849999999999,7848.7649999999985,6017.4,1831.3649999999989,23.333161331750908,Tuesday,February,13,Afternoon
INV-2024-00843,2024-02-20,14:38,A,Delhi,Member,Male,Electronics,Bluetooth Speaker,2588.12,1,0.05,Cash,8.4,1785.8,2588.12,129.406,2458.714,1785.8,672.914,27.36853493330253,Tuesday,February,14,Afternoon
INV-2024-01357,2024-02-20,15:29,A,Delhi,Member,Male,Electronics,Earbuds,2319.7,3,0.05,Card,7.8,1600.59,6959.099999999999,347.955,6611.1449999999995,4801.7699999999995,1809.375,27.368557186387534,Tuesday,February,15,Afternoon
INV-2024-02000,2024-02-20,15:30,C,Bengaluru,Member,Female,Sports,Yoga Mat,953.46,2,0.1,Card,7.9,610.21,1906.92,190.692,1716.228,1220.42,495.808,28.88940164127377,Tuesday,February,15,Afternoon
INV-2024-02418,2024-02-20,15:52,C,Bengaluru,Normal,Female,Electronics,Earbuds,2300.12,1,0.0,UPI,6.9,1587.08,2300.12,0.0,2300.12,1587.08,713.04,31.000121732779157,Tuesday,February,15,Afternoon
INV-2024-02307,2024-02-20,16:33,A,Delhi,Normal,Male,Groceries,Breakfast Cereal,387.42,5,0.1,UPI,8.6,317.68,1937.1000000000001,193.71000000000004,1743.39,1588.4,154.99,8.890150798157613,Tuesday,February,16,Evening
INV-2024-02185,2024-02-20,16:56,B,Mumbai,Member,Male,Sports,Cricket Bat,1961.12,1,0.05,UPI,10.0,1255.12,1961.12,98.056,1863.0639999999999,1255.12,607.944,32.63140718730006,Tuesday,February,16,Evening
INV-2024-00960,2024-02-20,17:01,A,Delhi,Member,Female,Clothing,Jeans,1854.47,3,0.2,Cash,8.1,1131.23,5563.41,1112.682,4450.728,3393.69,1057.038,23.749777564479338,Tuesday,February,17,Evening
INV-2024-00289,2024-02-20,17:08,C,Bengaluru,Member,Female,Groceries,Breakfast Cereal,396.85,3,0.0,UPI,5.7,325.42,1190.5500000000002,0.0,1190.5500000000002,976.26,214.2900000000002,17.999244046869105,Tuesday,February,17,Evening
INV-2024-02370,2024-02-20,17:09,A,Delhi,Normal,Female,Electronics,Earbuds,2134.67,4,0.05,Card,8.9,1472.92,8538.68,426.934,8111.746,5891.68,2220.066,27.36853446841161,Tuesday,February,17,Evening
INV-2024-01680,2024-02-20,17:24,C,Bengaluru,Normal,Female,Home & Kitchen,Mixer Grinder,3108.82,3,0.0,UPI,7.8,2051.82,9326.460000000001,0.0,9326.460000000001,6155.460000000001,3171.0,34.000038599854605,Tuesday,February,17,Evening
INV-2024-01366,2024-02-20,17:41,C,Bengaluru,Normal,Male,Electronics,Bluetooth Speaker,2913.03,2,0.0,UPI,6.6,2009.99,5826.06,0.0,5826.06,4019.98,1806.0800000000004,31.000024029961935,Tuesday,February,17,Evening
INV-2024-00356,2024-02-20,17:43,B,Mumbai,Member,Male,Electronics,Power Bank,1497.6,2,0.2,Card,7.4,1033.34,2995.2,599.04,2396.16,2066.68,329.48,13.75033386752137,Tuesday,February,17,Evening
INV-2024-02256,2024-02-20,18:51,B,Mumbai,Normal,Male,Electronics,Power Bank,1412.53,2,0.1,Cash,8.0,974.65,2825.06,282.50600000000003,2542.554,1949.3,593.2540000000001,23.332995090763074,Tuesday,February,18,Evening
INV-2024-01823,2024-02-20,18:52,C,Bengaluru,Normal,Female,Groceries,Dry Fruits,915.98,1,0.0,Card,6.0,751.1,915.98,0.0,915.98,751.1,164.88,18.000393021681695,Tuesday,February,18,Evening
INV-2024-01216,2024-02-20,18:54,B,Mumbai,Member,Male,Electronics,Bluetooth Speaker,2953.92,5,0.05,Card,8.6,2038.2,14769.6,738.48,14031.12,10191.0,3840.120000000001,27.368592100986955,Tuesday,February,18,Evening
INV-2024-00148,2024-02-20,19:04,A,Delhi,Member,Female,Home & Kitchen,Bedsheet,1051.45,4,0.1,Card,5.3,693.96,4205.8,420.58000000000004,3785.2200000000003,2775.84,1009.3800000000001,26.66634964414222,Tuesday,February,19,Night
INV-2024-01696,2024-02-20,19:25,A,Delhi,Normal,Male,Clothing,T-Shirt,848.28,3,0.15,UPI,8.7,517.45,2544.84,381.726,2163.114,1552.3500000000001,610.7639999999999,28.235405068803583,Tuesday,February,19,Night
INV-2024-00900,2024-02-20,19:32,A,Delhi,Member,Male,Groceries,Cooking Oil,817.54,1,0.05,Cash,5.7,670.38,817.54,40.877,776.663,670.38,106.28300000000002,13.684571043039263,Tuesday,February,19,Night
INV-2024-02496,2024-02-20,19:34,A,Delhi,Normal,Male,Home & Kitchen,Mixer Grinder,3046.04,2,0.0,Card,6.6,2010.39,6092.08,0.0,6092.08,4020.78,2071.2999999999997,33.99988181376475,Tuesday,February,19,Night
INV-2024-02016,2024-02-20,19:45,B,Mumbai,Member,Male,Sports,Dumbbell Set,2505.09,3,0.05,UPI,7.1,1603.26,7515.27,375.7635,7139.5065,4809.78,2329.7265000000007,32.63147810006197,Tuesday,February,19,Night
INV-2024-01869,2024-02-20,19:50,C,Bengaluru,Normal,Female,Home & Kitchen,Mixer Grinder,3059.66,3,0.1,UPI,6.1,2019.38,9178.98,917.898,8261.082,6058.14,2202.942,26.666506881301988,Tuesday,February,19,Night
INV-2024-01522,2024-02-20,20:27,B,Mumbai,Member,Female,Electronics,Earbuds,2241.06,2,0.1,Cash,8.9,1546.33,4482.12,448.212,4033.908,3092.66,941.248,23.33340274493122,Tuesday,February,20,Night
INV-2024-01259,2024-02-20,20:42,A,Delhi,Member,Male,Sports,Yoga Mat,857.65,3,0.1,UPI,7.6,548.9,2572.95,257.295,2315.6549999999997,1646.6999999999998,668.9549999999999,28.888370676979086,Tuesday,February,20,Night
INV-2024-01776,2024-02-20,21:55,C,Bengaluru,Normal,Female,Home & Kitchen,Mixer Grinder,3057.82,5,0.05,UPI,9.3,2018.16,15289.1,764.455,14524.645,10090.800000000001,4433.844999999999,30.5263570985728,Tuesday,February,21,Night
INV-2024-00505,2024-02-20,21:58,A,Delhi,Member,Male,Electronics,Power Bank,1599.55,2,0.2,Cash,7.9,1103.69,3199.1,639.82,2559.2799999999997,2207.38,351.89999999999964,13.749960926510568,Tuesday,February,21,Night
INV-2024-02251,2024-02-21,09:09,B,Mumbai,Member,Female,Home & Kitchen,Bedsheet,946.4,3,0.0,Card,6.1,624.62,2839.2,0.0,2839.2,1873.8600000000001,965.3399999999997,34.000422654268796,Wednesday,February,9,Morning
INV-2024-00951,2024-02-21,11:03,C,Bengaluru,Member,Female,Groceries,Rice 5kg,616.49,5,0.05,UPI,8.3,505.52,3082.45,154.1225,2928.3275,2527.6,400.72749999999996,13.684517868988355,Wednesday,February,11,Morning
INV-2024-01748,2024-02-21,11:07,A,Delhi,Normal,Female,Personal Care,Perfume,1488.01,3,0.2,Card,6.3,863.05,4464.03,892.806,3571.2239999999997,2589.1499999999996,982.0740000000001,27.499647179790465,Wednesday,February,11,Morning
INV-2024-00244,2024-02-21,11:11,A,Delhi,Normal,Female,Home & Kitchen,Storage Set,747.11,2,0.0,Cash,6.2,493.09,1494.22,0.0,1494.22,986.18,508.0400000000001,34.00034800765617,Wednesday,February,11,Morning
INV-2024-02456,2024-02-21,13:35,B,Mumbai,Normal,Male,Personal Care,Shampoo,461.16,3,0.0,UPI,6.7,267.47,1383.48,0.0,1383.48,802.4100000000001,581.0699999999999,42.000607164541584,Wednesday,February,13,Afternoon
INV-2024-00582,2024-02-21,14:38,B,Mumbai,Member,Male,Sports,Yoga Mat,936.83,2,0.05,Cash,7.4,599.57,1873.66,93.683,1779.977,1199.14,580.837,32.63171378057132,Wednesday,February,14,Afternoon
INV-2024-01383,2024-02-21,15:24,A,Delhi,Member,Male,Sports,Yoga Mat,830.23,5,0.05,Card,5.6,531.35,4151.15,207.5575,3943.5924999999997,2656.75,1286.8424999999997,32.6312239411146,Wednesday,February,15,Afternoon
INV-2024-00570,2024-02-21,15:47,A,Delhi,Normal,Male,Sports,Yoga Mat,834.14,3,0.0,Card,8.2,533.85,2502.42,0.0,2502.42,1601.5500000000002,900.8699999999999,35.99995204641906,Wednesday,February,15,Afternoon
INV-2024-02444,2024-02-21,16:35,B,Mumbai,Normal,Male,Clothing,Sports Shoes,2430.67,6,0.05,UPI,7.9,1482.71,14584.02,729.201,13854.819,8896.26,4958.558999999999,35.78941738610948,Wednesday,February,16,Evening
INV-2024-02240,2024-02-21,17:03,A,Delhi,Normal,Female,Electronics,Bluetooth Speaker,2919.75,3,0.0,UPI,8.9,2014.63,8759.25,0.0,8759.25,6043.89,2715.3599999999997,30.999914376230837,Wednesday,February,17,Evening
INV-2024-00303,2024-02-21,17:10,C,Bengaluru,Normal,Female,Electronics,Earbuds,2324.31,1,0.0,Card,8.4,1603.77,2324.31,0.0,2324.31,1603.77,720.54,31.000167791731737,Wednesday,February,17,Evening
INV-2024-00324,2024-02-21,17:22,C,Bengaluru,Member,Male,Groceries,Rice 5kg,595.18,3,0.05,Card,8.1,488.05,1785.54,89.277,1696.263,1464.15,232.11299999999983,13.68378606383561,Wednesday,February,17,Evening
INV-2024-01024,2024-02-21,17:59,C,Bengaluru,Normal,Male,Sports,Cricket Bat,1925.18,1,0.1,UPI,9.4,1232.12,1925.18,192.51800000000003,1732.662,1232.12,500.54200000000014,28.88861185851598,Wednesday,February,17,Evening
INV-2024-01155,2024-02-21,18:04,B,Mumbai,Normal,Female,Groceries,Dry Fruits,966.91,2,0.05,Card,7.5,792.87,1933.82,96.691,1837.129,1585.74,251.3889999999999,13.683796837347836,Wednesday,February,18,Evening
INV-2024-00979,2024-02-21,18:14,B,Mumbai,Normal,Male,Home & Kitchen,Mixer Grinder,3481.26,2,0.15,Cash,6.5,2297.63,6962.52,1044.378,5918.142000000001,4595.26,1322.8820000000005,22.35299524749491,Wednesday,February,18,Evening
INV-2024-02136,2024-02-21,18:27,B,Mumbai,Member,Female,Electronics,Bluetooth Speaker,2999.93,6,0.1,Cash,7.9,2069.95,17999.579999999998,1799.9579999999999,16199.621999999998,12419.699999999999,3779.9219999999987,23.333396297765464,Wednesday,February,18,Evening
INV-2024-01739,2024-02-21,18:31,A,Delhi,Member,Male,Clothing,Jacket,3131.41,1,0.05,Card,8.4,1910.16,3131.41,156.5705,2974.8395,1910.16,1064.6795,35.78947704573642,Wednesday,February,18,Evening
INV-2024-02112,2024-02-21,18:35,B,Mumbai,Member,Female,Clothing,Jacket,2788.54,1,0.05,Cash,8.5,1701.01,2788.54,139.427,2649.113,1701.01,948.1029999999998,35.78945103512005,Wednesday,February,18,Evening
INV-2024-00328,2024-02-21,18:52,A,Delhi,Normal,Female,Home & Kitchen,Cookware Set,2320.73,1,0.0,UPI,7.4,1531.68,2320.73,0.0,2320.73,1531.68,789.05,34.000077561801675,Wednesday,February,18,Evening
INV-2024-01448,2024-02-21,18:58,C,Bengaluru,Normal,Female,Clothing,Jacket,3072.41,1,0.1,UPI,5.9,1874.17,3072.41,307.241,2765.169,1874.17,890.9989999999998,32.222225838637705,Wednesday,February,18,Evening
INV-2024-00818,2024-02-21,18:59,C,Bengaluru,Member,Male,Sports,Dumbbell Set,2369.63,2,0.05,Cash,9.1,1516.56,4739.26,236.96300000000002,4502.2970000000005,3033.12,1469.1770000000006,32.631721097031146,Wednesday,February,18,Evening
INV-2024-01333,2024-02-21,19:00,C,Bengaluru,Normal,Female,Groceries,Breakfast Cereal,406.11,3,0.1,UPI,8.0,333.01,1218.33,121.833,1096.4969999999998,999.03,97.46699999999987,8.888943608600835,Wednesday,February,19,Night
INV-2024-02076,2024-02-21,19:06,A,Delhi,Normal,Female,Electronics,Earbuds,2155.27,4,0.0,Card,6.8,1487.14,8621.08,0.0,8621.08,5948.56,2672.5199999999995,30.999828327773315,Wednesday,February,19,Night
INV-2024-01168,2024-02-21,19:32,A,Delhi,Member,Male,Groceries,Cooking Oil,749.22,3,0.05,UPI,8.0,614.36,2247.66,112.383,2135.277,1843.08,292.1970000000001,13.684266725113423,Wednesday,February,19,Night
INV-2024-02029,2024-02-21,19:42,B,Mumbai,Normal,Female,Groceries,Cooking Oil,773.35,5,0.05,Card,7.8,634.15,3866.75,193.3375,3673.4125,3170.75,502.6624999999999,13.68380218665886,Wednesday,February,19,Night
INV-2024-02414,2024-02-21,21:02,C,Bengaluru,Member,Male,Home & Kitchen,Mixer Grinder,3432.63,1,0.0,UPI,8.2,2265.54,3432.63,0.0,3432.63,2265.54,1167.0900000000001,33.99987764483793,Wednesday,February,21,Night
INV-2024-01397,2024-02-21,21:31,A,Delhi,Member,Female,Electronics,Earbuds,2151.35,1,0.15000000000000002,UPI,8.9,1484.43,2151.35,322.70250000000004,1828.6474999999998,1484.43,344.21749999999975,18.82361143960221,Wednesday,February,21,Night
INV-2024-00961,2024-02-21,21:50,A,Delhi,Normal,Male,Clothing,Jeans,1898.64,2,0.15,UPI,8.0,1158.17,3797.28,569.592,3227.688,2316.34,911.348,28.235318903190144,Wednesday,February,21,Night
INV-2024-01957,2024-02-22,12:08,A,Delhi,Member,Male,Electronics,Earbuds,2221.8,2,0.1,Cash,4.9,1533.04,4443.6,444.36000000000007,3999.2400000000002,3066.08,933.1600000000003,23.33343335233695,Thursday,February,12,Afternoon
INV-2024-01418,2024-02-22,12:09,A,Delhi,Normal,Female,Groceries,Rice 5kg,636.98,6,0.1,Card,6.9,522.32,3821.88,382.18800000000005,3439.692,3133.92,305.77199999999993,8.889516852090242,Thursday,February,12,Afternoon
INV-2024-01462,2024-02-22,12:18,C,Bengaluru,Member,Male,Sports,Cricket Bat,2071.52,1,0.05,Card,7.2,1325.77,2071.52,103.57600000000001,1967.944,1325.77,642.174,32.63172122783982,Thursday,February,12,Afternoon
INV-2024-01816,2024-02-22,12:26,A,Delhi,Member,Female,Clothing,T-Shirt,804.88,1,0.05,Card,5.7,490.98,804.88,40.244,764.636,490.98,273.65599999999995,35.78905518442762,Thursday,February,12,Afternoon
INV-2024-01077,2024-02-22,13:27,A,Delhi,Normal,Female,Sports,Cricket Bat,1943.96,1,0.0,Card,6.7,1244.13,1943.96,0.0,1943.96,1244.13,699.8299999999999,36.000226342105805,Thursday,February,13,Afternoon
INV-2024-00924,2024-02-22,13:51,A,Delhi,Member,Female,Personal Care,Shampoo,430.9,2,0.05,Cash,6.9,249.92,861.8,43.09,818.7099999999999,499.84,318.86999999999995,38.94785699454019,Thursday,February,13,Afternoon
INV-2024-01914,2024-02-22,15:08,B,Mumbai,Normal,Female,Clothing,Sports Shoes,2503.17,3,0.05,Card,9.5,1526.93,7509.51,375.4755,7134.0345,4580.79,2553.2445,35.78962927639332,Thursday,February,15,Afternoon
INV-2024-01059,2024-02-22,15:50,A,Delhi,Normal,Male,Groceries,Breakfast Cereal,351.16,5,0.05,Card,6.3,287.95,1755.8000000000002,87.79000000000002,1668.0100000000002,1439.75,228.26000000000022,13.684570236389481,Thursday,February,15,Afternoon
INV-2024-00690,2024-02-22,16:26,C,Bengaluru,Normal,Male,Clothing,Jacket,2789.66,1,0.1,UPI,9.8,1701.69,2789.66,278.966,2510.694,1701.69,809.0039999999999,32.22232577924669,Thursday,February,16,Evening
INV-2024-02354,2024-02-22,16:40,B,Mumbai,Normal,Male,Groceries,Breakfast Cereal,396.01,4,0.2,Card,8.6,324.73,1584.04,316.808,1267.232,1298.92,-31.688000000000102,-2.5005681674705267,Thursday,February,16,Evening
INV-2024-01533,2024-02-22,18:07,C,Bengaluru,Normal,Female,Electronics,Power Bank,1580.73,2,0.0,UPI,5.9,1090.7,3161.46,0.0,3161.46,2181.4,980.06,31.000234069069354,Thursday,February,18,Evening
INV-2024-00496,2024-02-22,20:01,A,Delhi,Normal,Male,Electronics,Earbuds,2207.96,1,0.1,UPI,6.1,1523.49,2207.96,220.79600000000002,1987.164,1523.49,463.674,23.333454108468146,Thursday,February,20,Night
INV-2024-01417,2024-02-22,20:03,B,Mumbai,Normal,Male,Personal Care,Perfume,1647.38,4,0.0,Cash,7.4,955.48,6589.52,0.0,6589.52,3821.92,2767.6000000000004,42.000024280979495,Thursday,February,20,Night
INV-2024-02048,2024-02-22,20:49,B,Mumbai,Normal,Male,Groceries,Rice 5kg,619.67,1,0.05,Card,8.3,508.13,619.67,30.9835,588.6864999999999,508.13,80.55649999999991,13.68410860449491,Thursday,February,20,Night
