date,ticker,sector,close,volume
2022-10-24,PRISM,Healthcare,289.28,475077.0
2022-10-24,ZENITH,Energy,217.13,1157936.0
2022-10-25,AURORA,Consumer,226.64,679169.0
2022-10-25,NOVA,Technology,378.25,1782750.0
2022-10-25,ORBIT,Financials,186.86,1145585.0
2022-10-25,PRISM,Healthcare,291.54,333783.0
2022-10-25,ZENITH,Energy,220.01,1212625.0
2022-10-26,AURORA,Consumer,225.14,1242065.0
2022-10-26,NOVA,Technology,364.78,832088.0
2022-10-26,ORBIT,Financials,186.91,948830.0
2022-10-26,PRISM,Healthcare,288.13,515785.0
2022-10-26,ZENITH,Energy,220.2,1570980.0
2022-10-27,AURORA,Consumer,222.2,852762.0
2022-10-27,NOVA,Technology,372.44,918972.0
2022-10-27,ORBIT,Financials,192.55,1102771.0
2022-10-27,PRISM,Healthcare,291.94,970421.0
2022-10-27,ZENITH,Energy,216.38,936241.0
2022-10-28,AURORA,Consumer,217.18,1124412.0
2022-10-28,NOVA,Technology,370.16,911488.0
2022-10-28,ORBIT,Financials,188.77,1599725.0
2022-10-28,PRISM,Healthcare,292.65,1061771.0
2022-10-28,ZENITH,Energy,215.11,725468.0
2022-10-31,AURORA,Consumer,213.8,1047515.0
2022-10-31,NOVA,Technology,369.71,1252450.0
2022-10-31,ORBIT,Financials,186.75,555756.0
2022-10-31,PRISM,Healthcare,295.12,686273.0
2022-10-31,ZENITH,Energy,212.59,1501801.0
2022-11-01,AURORA,Consumer,217.21,1311404.0
2022-11-01,NOVA,Technology,372.03,1693029.0
2022-11-01,ORBIT,Financials,187.97,584109.0
2022-11-01,PRISM,Healthcare,296.23,756736.0
2022-11-01,ZENITH,Energy,214.4,896777.0
2022-11-02,AURORA,Consumer,217.44,601143.0
2022-11-02,NOVA,Technology,370.7,824115.0
2022-11-02,ORBIT,Financials,187.91,1962931.0
2022-11-02,PRISM,Healthcare,293.74,702217.0
2022-11-02,ZENITH,Energy,214.52,1309296.0
2022-11-03,AURORA,Consumer,219.89,673950.0
2022-11-03,NOVA,Technology,375.94,1249281.0
2022-11-03,ORBIT,Financials,188.64,952928.0
2022-11-03,PRISM,Healthcare,291.72,320183.0
2022-11-03,ZENITH,Energy,221.58,999497.0
2022-11-04,AURORA,Consumer,223.61,872425.0
2022-11-04,NOVA,Technology,374.51,903386.0
2022-11-04,ORBIT,Financials,192.49,943907.0
2022-11-04,PRISM,Healthcare,294.23,753197.0
2022-11-04,ZENITH,Energy,213.06,922135.0
2022-11-07,AURORA,Consumer,223.88,1008402.0
2022-11-07,NOVA,Technology,381.41,4586007.0
2022-11-07,ORBIT,Financials,194.0,536161.0
2022-11-07,PRISM,Healthcare,295.86,379247.0
2022-11-07,ZENITH,Energy,211.86,2074299.0
2022-11-08,AURORA,Consumer,225.31,1407908.0
2022-11-08,NOVA,Technology,373.36,1369290.0
2022-11-08,ORBIT,Financials,194.28,1536093.0
2022-11-08,PRISM,Healthcare,293.57,551570.0
2022-11-08,ZENITH,Energy,212.2,1817029.0
2022-11-09,AURORA,Consumer,230.51,772956.0
2022-11-09,NOVA,Technology,378.65,1419994.0
2022-11-09,ORBIT,Financials,196.6,1206755.0
2022-11-09,PRISM,Healthcare,297.25,588640.0
2022-11-09,ZENITH,Energy,213.99,1518486.0
2022-11-10,AURORA,Consumer,226.81,1536023.0
2022-11-10,NOVA,Technology,372.25,1433862.0
2022-11-10,ORBIT,Financials,194.88,839787.0
2022-11-10,PRISM,Healthcare,295.77,487809.0
2022-11-10,ZENITH,Energy,210.51,1252723.0
2022-11-11,AURORA,Consumer,224.11,1020875.0
2022-11-11,NOVA,Technology,371.19,1562807.0
2022-11-11,ORBIT,Financials,195.77,991632.0
2022-11-11,PRISM,Healthcare,299.4,806287.0
2022-11-11,ZENITH,Energy,218.69,1610354.0
2022-11-14,AURORA,Consumer,224.59,1206538.0
2022-11-14,NOVA,Technology,368.75,1233587.0
2022-11-14,ORBIT,Financials,194.5,640257.0
2022-11-14,PRISM,Healthcare,298.2,653762.0
2022-11-14,ZENITH,Energy,219.39,1062236.0
2022-11-15,AURORA,Consumer,223.57,419045.0
2022-11-15,NOVA,Technology,356.07,1792748.0
2022-11-15,ORBIT,Financials,187.08,607999.0
2022-11-15,PRISM,Healthcare,296.25,1362499.0
2022-11-15,ZENITH,Energy,214.2,2850089.0
2022-11-16,AURORA,Consumer,227.3,986088.0
2022-11-16,NOVA,Technology,365.96,1408450.0
2022-11-16,ORBIT,Financials,187.98,843240.0
2022-11-16,PRISM,Healthcare,297.87,512708.0
2022-11-16,ZENITH,Energy,216.99,675845.0
2022-11-17,AURORA,Consumer,225.03,1514262.0
2022-11-17,NOVA,Technology,376.08,1764039.0
2022-11-17,ORBIT,Financials,187.45,607250.0
2022-11-17,PRISM,Healthcare,302.79,527419.0
2022-11-17,ZENITH,Energy,216.29,1310876.0
2022-11-18,AURORA,Consumer,221.47,969407.0
2022-11-18,NOVA,Technology,376.11,835330.0
2022-11-18,ORBIT,Financials,187.77,1762811.0
2022-11-18,PRISM,Healthcare,299.49,423480.0
2022-11-18,ZENITH,Energy,215.58,1467650.0
2022-11-21,AURORA,Consumer,219.53,889883.0
2022-11-21,NOVA,Technology,378.44,1490570.0
2022-11-21,ORBIT,Financials,188.89,1121424.0
2022-11-21,PRISM,Healthcare,300.95,601371.0
2022-11-21,ZENITH,Energy,218.23,1636547.0
2022-11-22,AURORA,Consumer,220.9,639592.0
2022-11-22,NOVA,Technology,385.91,2120987.0
2022-11-22,ORBIT,Financials,188.06,769316.0
2022-11-22,PRISM,Healthcare,297.08,649489.0
2022-11-22,ZENITH,Energy,220.15,812839.0
2022-11-23,AURORA,Consumer,227.27,731001.0
2022-11-23,NOVA,Technology,390.79,1284555.0
2022-11-23,ORBIT,Financials,183.4,1115833.0
2022-11-23,PRISM,Healthcare,293.02,628474.0
2022-11-23,ZENITH,Energy,218.47,2446224.0
2022-11-24,AURORA,Consumer,225.87,1006997.0
2022-11-24,NOVA,Technology,383.53,1526770.0
2022-11-24,ORBIT,Financials,183.31,588923.0
2022-11-24,PRISM,Healthcare,290.1,619854.0
2022-11-24,ZENITH,Energy,212.22,770184.0
2022-11-25,AURORA,Consumer,227.0,796715.0
2022-11-25,NOVA,Technology,378.63,1234860.0
2022-11-25,ORBIT,Financials,180.05,931803.0
2022-11-25,PRISM,Healthcare,294.62,399904.0
2022-11-25,ZENITH,Energy,210.94,1185002.0
2022-11-28,AURORA,Consumer,226.51,856023.0
2022-11-28,NOVA,Technology,368.33,1217272.0
2022-11-28,ORBIT,Financials,180.34,1203284.0
2022-11-28,PRISM,Healthcare,297.82,641567.0
2022-11-28,ZENITH,Energy,210.88,1104093.0
2022-11-29,AURORA,Consumer,227.71,1212158.0
2022-11-29,NOVA,Technology,366.65,1392551.0
2022-11-29,ORBIT,Financials,177.9,639833.0
2022-11-29,PRISM,Healthcare,292.54,381265.0
2022-11-29,ZENITH,Energy,211.5,1073221.0
2022-11-30,AURORA,Consumer,226.22,801716.0
2022-11-30,NOVA,Technology,353.27,1185160.0
2022-11-30,ORBIT,Financials,175.54,816599.0
2022-11-30,PRISM,Healthcare,294.51,787728.0
2022-11-30,ZENITH,Energy,206.19,2075772.0
2022-12-01,AURORA,Consumer,220.99,2037381.0
2022-12-01,NOVA,Technology,334.92,1575224.0
2022-12-01,ORBIT,Financials,171.33,714985.0
2022-12-01,PRISM,Healthcare,290.59,874563.0
2022-12-01,ZENITH,Energy,206.28,635923.0
2022-12-02,AURORA,Consumer,221.18,720049.0
2022-12-02,NOVA,Technology,323.92,2649849.0
2022-12-02,ORBIT,Financials,168.86,1442039.0
2022-12-02,PRISM,Healthcare,286.85,891755.0
2022-12-02,ZENITH,Energy,207.2,1086005.0
2022-12-05,AURORA,Consumer,221.3,522204.0
2022-12-05,NOVA,Technology,322.93,667490.0
2022-12-05,ORBIT,Financials,168.71,1176643.0
2022-12-05,PRISM,Healthcare,287.12,873772.0
2022-12-05,ZENITH,Energy,205.71,1599014.0
2022-12-06,AURORA,Consumer,220.29,615138.0
2022-12-06,NOVA,Technology,318.32,2617378.0
2022-12-06,ORBIT,Financials,166.81,1101973.0
2022-12-06,PRISM,Healthcare,285.85,450576.0
2022-12-06,ZENITH,Energy,206.75,1745052.0
2022-12-07,AURORA,Consumer,220.39,871194.0
2022-12-07,NOVA,Technology,326.47,1363983.0
2022-12-07,ORBIT,Financials,168.08,1709885.0
2022-12-07,PRISM,Healthcare,283.01,1040363.0
2022-12-07,ZENITH,Energy,212.61,932005.0
2022-12-08,AURORA,Consumer,217.43,489595.0
2022-12-08,NOVA,Technology,320.77,1163897.0
2022-12-08,ORBIT,Financials,167.78,913117.0
2022-12-08,PRISM,Healthcare,285.3,804414.0
2022-12-08,ZENITH,Energy,204.5,1894390.0
2022-12-09,AURORA,Consumer,215.43,851166.0
2022-12-09,NOVA,Technology,324.31,835025.0
2022-12-09,ORBIT,Financials,168.33,1017073.0
2022-12-09,PRISM,Healthcare,288.43,1020314.0
2022-12-09,ZENITH,Energy,204.67,1504738.0
2022-12-12,AURORA,Consumer,214.56,1166790.0
2022-12-12,NOVA,Technology,319.45,880577.0
2022-12-12,ORBIT,Financials,168.18,1117485.0
2022-12-12,PRISM,Healthcare,293.17,681856.0
2022-12-12,ZENITH,Energy,205.78,988702.0
2022-12-13,AURORA,Consumer,215.08,1218766.0
2022-12-13,NOVA,Technology,321.35,1287589.0
2022-12-13,ORBIT,Financials,169.15,956857.0
2022-12-13,PRISM,Healthcare,294.08,665493.0
2022-12-13,ZENITH,Energy,209.69,935120.0
2022-12-14,AURORA,Consumer,220.01,1714175.0
2022-12-14,NOVA,Technology,321.61,1405314.0
2022-12-14,ORBIT,Financials,171.44,941374.0
2022-12-14,PRISM,Healthcare,290.05,378136.0
2022-12-14,ZENITH,Energy,215.37,851794.0
2022-12-15,AURORA,Consumer,222.26,677914.0
2022-12-15,NOVA,Technology,322.93,3208675.0
2022-12-15,ORBIT,Financials,173.05,1177259.0
2022-12-15,PRISM,Healthcare,289.79,1098327.0
2022-12-15,ZENITH,Energy,219.08,1043484.0
2022-12-16,AURORA,Consumer,220.68,1164723.0
2022-12-16,NOVA,Technology,318.34,1032974.0
2022-12-16,ORBIT,Financials,170.25,1350318.0
2022-12-16,PRISM,Healthcare,288.75,837506.0
2022-12-16,ZENITH,Energy,220.06,588749.0
2022-12-19,AURORA,Consumer,219.13,1361728.0
2022-12-19,NOVA,Technology,313.79,1295733.0
2022-12-19,ORBIT,Financials,165.96,1867162.0
2022-12-19,PRISM,Healthcare,291.34,597483.0
2022-12-19,ZENITH,Energy,223.83,1412875.0
2022-12-20,AURORA,Consumer,219.79,1127630.0
2022-12-20,NOVA,Technology,311.33,2365468.0
2022-12-20,ORBIT,Financials,167.43,673448.0
2022-12-20,PRISM,Healthcare,290.5,536026.0
2022-12-20,ZENITH,Energy,230.43,994030.0
2022-12-21,AURORA,Consumer,220.54,1687151.0
2022-12-21,NOVA,Technology,307.03,1020576.0
2022-12-21,ORBIT,Financials,172.24,545339.0
2022-12-21,PRISM,Healthcare,287.68,631215.0
2022-12-21,ZENITH,Energy,232.62,1942506.0
2022-12-22,AURORA,Consumer,223.35,1678026.0
2022-12-22,NOVA,Technology,316.13,849189.0
2022-12-22,ORBIT,Financials,176.74,709974.0
2022-12-22,PRISM,Healthcare,291.16,770179.0
2022-12-22,ZENITH,Energy,231.38,1490313.0
2022-12-23,AURORA,Consumer,226.13,660820.0
2022-12-23,NOVA,Technology,322.53,2080712.0
2022-12-23,ORBIT,Financials,176.34,910866.0
2022-12-23,PRISM,Healthcare,290.27,491551.0
2022-12-23,ZENITH,Energy,233.18,990705.0
2022-12-26,AURORA,Consumer,228.33,1413228.0
2022-12-26,NOVA,Technology,324.44,1799006.0
2022-12-26,ORBIT,Financials,181.05,1376880.0
2022-12-26,PRISM,Healthcare,293.14,718228.0
2022-12-26,ZENITH,Energy,239.63,1964088.0
2022-12-27,AURORA,Consumer,228.22,835290.0
2022-12-27,NOVA,Technology,325.12,1661263.0
2022-12-27,ORBIT,Financials,183.89,1261344.0
2022-12-27,PRISM,Healthcare,290.32,572596.0
2022-12-27,ZENITH,Energy,236.44,512506.0
2022-12-28,AURORA,Consumer,228.94,472913.0
2022-12-28,NOVA,Technology,323.22,2202217.0
2022-12-28,ORBIT,Financials,181.15,818144.0
2022-12-28,PRISM,Healthcare,286.72,617209.0
2022-12-28,ZENITH,Energy,231.09,807374.0
2022-12-29,AURORA,Consumer,229.13,1283312.0
2022-12-29,NOVA,Technology,323.25,1695207.0
2022-12-29,ORBIT,Financials,182.27,840128.0
2022-12-29,PRISM,Healthcare,288.13,459355.0
2022-12-29,ZENITH,Energy,237.08,684475.0
2022-12-30,AURORA,Consumer,232.05,962504.0
2022-12-30,NOVA,Technology,325.3,1332047.0
2022-12-30,ORBIT,Financials,185.26,838110.0
2022-12-30,PRISM,Healthcare,288.92,647459.0
2022-12-30,ZENITH,Energy,241.93,1398498.0
2023-01-02,AURORA,Consumer,,618167.0
2023-01-02,NOVA,Technology,314.11,1034300.0
2023-01-02,ORBIT,Financials,180.42,1094205.0
2023-01-02,PRISM,Healthcare,283.77,694319.0
2023-01-02,ZENITH,Energy,246.34,1304578.0
2023-01-03,AURORA,Consumer,227.7,612795.0
2023-01-03,NOVA,Technology,313.56,2095231.0
2023-01-03,ORBIT,Financials,181.2,1205065.0
2023-01-03,PRISM,Healthcare,284.4,606692.0
2023-01-03,ZENITH,Energy,245.85,1423772.0
2023-01-04,AURORA,Consumer,230.6,665241.0
2023-01-04,NOVA,Technology,315.47,1343491.0
2023-01-04,ORBIT,Financials,181.58,1144961.0
2023-01-04,PRISM,Healthcare,286.54,899575.0
2023-01-04,ZENITH,Energy,243.47,1553985.0
2023-01-05,AURORA,Consumer,230.08,1162130.0
2023-01-05,NOVA,Technology,307.5,1520127.0
2023-01-05,ORBIT,Financials,177.01,1034083.0
2023-01-05,PRISM,Healthcare,281.64,596841.0
2023-01-05,ZENITH,Energy,246.92,822233.0
2023-01-06,AURORA,Consumer,228.57,1671466.0
2023-01-06,NOVA,Technology,309.95,1454200.0
2023-01-06,ORBIT,Financials,180.05,921212.0
2023-01-06,PRISM,Healthcare,283.83,588634.0
2023-01-06,ZENITH,Energy,247.84,1755173.0
2023-01-09,AURORA,Consumer,230.67,1141832.0
2023-01-09,NOVA,Technology,301.38,1688355.0
2023-01-09,ORBIT,Financials,182.92,1429189.0
2023-01-09,PRISM,Healthcare,284.16,526864.0
2023-01-09,ZENITH,Energy,248.59,1553130.0
2023-01-10,AURORA,Consumer,226.41,1121735.0
2023-01-10,NOVA,Technology,302.79,1137809.0
2023-01-10,ORBIT,Financials,186.33,1047209.0
2023-01-10,PRISM,Healthcare,286.1,853736.0
2023-01-10,ZENITH,Energy,243.24,1438196.0
2023-01-11,AURORA,Consumer,225.48,782591.0
2023-01-11,NOVA,Technology,299.64,1190239.0
2023-01-11,ORBIT,Financials,185.63,1654103.0
2023-01-11,PRISM,Healthcare,285.47,670626.0
2023-01-11,ZENITH,Energy,242.12,1730195.0
2023-01-12,AURORA,Consumer,229.79,2345623.0
2023-01-12,NOVA,Technology,309.52,1371640.0
2023-01-12,ORBIT,Financials,188.4,1577015.0
2023-01-12,PRISM,Healthcare,288.19,1054333.0
2023-01-12,ZENITH,Energy,248.8,1003189.0
2023-01-13,AURORA,Consumer,231.23,600792.0
2023-01-13,NOVA,Technology,321.59,925216.0
2023-01-13,ORBIT,Financials,187.92,1933739.0
2023-01-13,PRISM,Healthcare,293.58,441951.0
2023-01-13,ZENITH,Energy,253.06,1807097.0
2023-01-16,AURORA,Consumer,233.1,1359190.0
2023-01-16,NOVA,Technology,327.76,1312512.0
2023-01-16,ORBIT,Financials,188.65,1058730.0
2023-01-16,PRISM,Healthcare,299.38,709349.0
2023-01-16,ZENITH,Energy,251.12,1042542.0
2023-01-17,AURORA,Consumer,234.46,968281.0
2023-01-17,NOVA,Technology,323.92,2268317.0
2023-01-17,ORBIT,Financials,189.25,1025015.0
2023-01-17,PRISM,Healthcare,299.12,929574.0
2023-01-17,ZENITH,Energy,244.53,1926640.0
2023-01-18,AURORA,Consumer,231.82,1284576.0
2023-01-18,NOVA,Technology,318.81,746781.0
2023-01-18,ORBIT,Financials,185.4,1251828.0
2023-01-18,PRISM,Healthcare,295.21,686343.0
2023-01-18,ZENITH,Energy,249.62,1007695.0
2023-01-19,AURORA,Consumer,234.96,1042475.0
2023-01-19,NOVA,Technology,330.1,1511453.0
2023-01-19,ORBIT,Financials,189.92,1494217.0
2023-01-19,PRISM,Healthcare,297.03,1299125.0
2023-01-19,ZENITH,Energy,255.42,1126556.0
2023-01-20,AURORA,Consumer,232.34,809781.0
2023-01-20,NOVA,Technology,335.38,856393.0
2023-01-20,ORBIT,Financials,191.09,1200767.0
2023-01-20,PRISM,Healthcare,298.89,917933.0
2023-01-20,ZENITH,Energy,253.72,1103895.0
2023-01-23,AURORA,Consumer,233.74,698975.0
2023-01-23,NOVA,Technology,336.21,1133974.0
2023-01-23,ORBIT,Financials,189.37,933700.0
2023-01-23,PRISM,Healthcare,301.02,1058678.0
2023-01-23,ZENITH,Energy,252.29,1219475.0
2023-01-24,AURORA,Consumer,239.36,1185617.0
2023-01-24,NOVA,Technology,341.67,2163986.0
2023-01-24,ORBIT,Financials,191.38,776034.0
2023-01-24,PRISM,Healthcare,304.49,1174088.0
2023-01-24,ZENITH,Energy,264.76,1443300.0
2023-01-25,AURORA,Consumer,240.74,1018172.0
2023-01-25,NOVA,Technology,332.22,1123713.0
2023-01-25,ORBIT,Financials,191.12,1054264.0
2023-01-25,PRISM,Healthcare,302.9,513940.0
2023-01-25,ZENITH,Energy,261.99,1075436.0
2023-01-26,AURORA,Consumer,237.45,1213932.0
2023-01-26,NOVA,Technology,318.71,1470481.0
2023-01-26,ORBIT,Financials,188.29,547409.0
2023-01-26,PRISM,Healthcare,304.41,518108.0
2023-01-26,ZENITH,Energy,260.11,718825.0
2023-01-27,AURORA,Consumer,235.99,1069835.0
2023-01-27,NOVA,Technology,322.05,1097336.0
2023-01-27,ORBIT,Financials,188.11,1025698.0
2023-01-27,PRISM,Healthcare,304.7,944706.0
2023-01-27,ZENITH,Energy,256.8,965035.0
2023-01-30,AURORA,Consumer,239.27,786816.0
2023-01-30,NOVA,Technology,329.67,1883460.0
2023-01-30,ORBIT,Financials,193.83,1122016.0
2023-01-30,PRISM,Healthcare,314.37,779671.0
2023-01-30,ZENITH,Energy,263.82,1730626.0
2023-01-31,AURORA,Consumer,236.6,824149.0
2023-01-31,NOVA,Technology,318.03,806541.0
2023-01-31,ORBIT,Financials,191.78,1100432.0
2023-01-31,PRISM,Healthcare,313.04,1257463.0
2023-01-31,ZENITH,Energy,252.88,1033300.0
2023-02-01,AURORA,Consumer,235.11,593517.0
2023-02-01,NOVA,Technology,322.4,802696.0
2023-02-01,ORBIT,Financials,196.24,685963.0
2023-02-01,PRISM,Healthcare,314.05,1141539.0
2023-02-01,ZENITH,Energy,254.92,1232865.0
2023-02-02,AURORA,Consumer,235.78,789896.0
2023-02-02,NOVA,Technology,320.11,1004067.0
2023-02-02,ORBIT,Financials,195.06,1217937.0
2023-02-02,PRISM,Healthcare,317.89,487619.0
2023-02-02,ZENITH,Energy,256.47,1096379.0
2023-02-03,AURORA,Consumer,234.96,1230724.0
2023-02-03,NOVA,Technology,310.01,3712345.0
2023-02-03,ORBIT,Financials,195.8,905218.0
2023-02-03,PRISM,Healthcare,320.02,482557.0
2023-02-03,ZENITH,Energy,260.05,715494.0
2023-02-06,AURORA,Consumer,229.56,810463.0
2023-02-06,NOVA,Technology,304.86,3023356.0
2023-02-06,ORBIT,Financials,192.06,1237716.0
2023-02-06,PRISM,Healthcare,313.9,526636.0
2023-02-06,ZENITH,Energy,255.15,1517413.0
2023-02-07,AURORA,Consumer,226.36,927509.0
2023-02-07,NOVA,Technology,295.23,1329873.0
2023-02-07,ORBIT,Financials,187.11,1002244.0
2023-02-07,PRISM,Healthcare,308.01,878379.0
2023-02-07,ZENITH,Energy,252.83,841197.0
2023-02-08,AURORA,Consumer,221.63,1009332.0
2023-02-08,NOVA,Technology,289.89,1699866.0
2023-02-08,ORBIT,Financials,191.34,2418144.0
2023-02-08,PRISM,Healthcare,306.21,1056589.0
2023-02-08,ZENITH,Energy,257.41,1197813.0
2023-02-09,AURORA,Consumer,221.6,711681.0
2023-02-09,NOVA,Technology,292.88,1595201.0
2023-02-09,ORBIT,Financials,190.26,822331.0
2023-02-09,PRISM,Healthcare,304.97,496447.0
2023-02-09,ZENITH,Energy,260.94,762675.0
2023-02-10,AURORA,Consumer,220.21,1289605.0
2023-02-10,NOVA,Technology,289.94,2929679.0
2023-02-10,ORBIT,Financials,189.34,1040152.0
2023-02-10,PRISM,Healthcare,300.56,501465.0
2023-02-10,ZENITH,Energy,259.61,1354631.0
2023-02-13,AURORA,Consumer,214.63,1038951.0
2023-02-13,NOVA,Technology,290.04,1629765.0
2023-02-13,ORBIT,Financials,191.97,1803809.0
2023-02-13,PRISM,Healthcare,298.09,1074197.0
2023-02-13,ZENITH,Energy,259.6,1170202.0
2023-02-14,AURORA,Consumer,216.48,640586.0
2023-02-14,NOVA,Technology,299.16,1462464.0
2023-02-14,ORBIT,Financials,192.21,437317.0
2023-02-14,PRISM,Healthcare,299.24,1266545.0
2023-02-14,ZENITH,Energy,259.12,981599.0
2023-02-15,AURORA,Consumer,217.97,1656031.0
2023-02-15,NOVA,Technology,296.19,754401.0
2023-02-15,ORBIT,Financials,189.8,1104350.0
2023-02-15,PRISM,Healthcare,301.49,1444912.0
2023-02-15,ZENITH,Energy,257.46,684529.0
2023-02-16,AURORA,Consumer,222.56,880053.0
2023-02-16,NOVA,Technology,304.07,2767373.0
2023-02-16,ORBIT,Financials,197.0,1406082.0
2023-02-16,PRISM,Healthcare,303.91,643684.0
2023-02-16,ZENITH,Energy,259.93,1054725.0
2023-02-17,AURORA,Consumer,220.9,1362809.0
2023-02-17,NOVA,Technology,309.25,1125081.0
2023-02-17,ORBIT,Financials,198.78,1233289.0
2023-02-17,PRISM,Healthcare,307.16,437702.0
2023-02-17,ZENITH,Energy,263.34,517375.0
2023-02-20,AURORA,Consumer,222.33,1062417.0
2023-02-20,NOVA,Technology,303.11,1222483.0
2023-02-20,ORBIT,Financials,195.18,788583.0
2023-02-20,PRISM,Healthcare,305.94,564660.0
2023-02-20,ZENITH,Energy,267.78,649990.0
2023-02-21,AURORA,Consumer,222.75,541518.0
2023-02-21,NOVA,Technology,297.19,1401278.0
2023-02-21,ORBIT,Financials,197.42,1494055.0
2023-02-21,PRISM,Healthcare,307.55,686632.0
2023-02-21,ZENITH,Energy,259.11,737620.0
2023-02-22,AURORA,Consumer,221.06,749566.0
2023-02-22,NOVA,Technology,290.07,1349069.0
2023-02-22,ORBIT,Financials,198.36,720696.0
2023-02-22,PRISM,Healthcare,302.89,367263.0
2023-02-22,ZENITH,Energy,263.07,1270891.0
2023-02-23,AURORA,Consumer,222.3,1031689.0
2023-02-23,NOVA,Technology,293.56,1508458.0
2023-02-23,ORBIT,Financials,199.7,1509324.0
2023-02-23,PRISM,Healthcare,298.01,880338.0
2023-02-23,ZENITH,Energy,267.91,1468208.0
2023-02-24,AURORA,Consumer,223.46,801912.0
2023-02-24,NOVA,Technology,287.76,1427040.0
2023-02-24,ORBIT,Financials,199.12,1253262.0
2023-02-24,PRISM,Healthcare,300.57,1298257.0
2023-02-24,ZENITH,Energy,271.81,1154129.0
2023-02-27,AURORA,Consumer,223.31,477997.0
2023-02-27,NOVA,Technology,291.91,1860801.0
2023-02-27,ORBIT,Financials,201.05,656053.0
2023-02-27,PRISM,Healthcare,295.15,942350.0
2023-02-27,ZENITH,Energy,270.19,1340797.0
2023-02-28,AURORA,Consumer,224.27,1163541.0
2023-02-28,NOVA,Technology,296.08,1209356.0
2023-02-28,ORBIT,Financials,203.48,763838.0
2023-02-28,PRISM,Healthcare,301.08,588683.0
2023-02-28,ZENITH,Energy,273.49,1421282.0
2023-03-01,AURORA,Consumer,228.61,652223.0
2023-03-01,NOVA,Technology,301.94,1107082.0
2023-03-01,ORBIT,Financials,205.46,680258.0
2023-03-01,PRISM,Healthcare,302.99,459361.0
2023-03-01,ZENITH,Energy,271.76,1032197.0
2023-03-02,AURORA,Consumer,224.37,268673.0
2023-03-02,NOVA,Technology,304.43,2318741.0
2023-03-02,ORBIT,Financials,207.25,1424713.0
2023-03-02,PRISM,Healthcare,303.79,1401467.0
2023-03-02,ZENITH,Energy,264.47,2022502.0
2023-03-03,AURORA,Consumer,225.69,1182197.0
2023-03-03,NOVA,Technology,305.22,1614518.0
2023-03-03,ORBIT,Financials,204.28,1706527.0
2023-03-03,PRISM,Healthcare,303.33,761842.0
2023-03-03,ZENITH,Energy,263.76,950529.0
2023-03-06,AURORA,Consumer,226.8,1649581.0
2023-03-06,NOVA,Technology,302.73,1483776.0
2023-03-06,ORBIT,Financials,203.64,788572.0
2023-03-06,PRISM,Healthcare,307.41,1427794.0
2023-03-06,ZENITH,Energy,273.3,985108.0
2023-03-07,AURORA,Consumer,228.31,859835.0
2023-03-07,NOVA,Technology,309.74,1971155.0
2023-03-07,ORBIT,Financials,209.28,1152681.0
2023-03-07,PRISM,Healthcare,313.08,923416.0
2023-03-07,ZENITH,Energy,273.78,1338031.0
2023-03-08,AURORA,Consumer,228.97,629975.0
2023-03-08,NOVA,Technology,309.25,2813250.0
2023-03-08,ORBIT,Financials,205.87,1228564.0
2023-03-08,PRISM,Healthcare,309.39,1825018.0
2023-03-08,ZENITH,Energy,272.72,1212591.0
2023-03-09,AURORA,Consumer,227.32,569992.0
2023-03-09,NOVA,Technology,306.21,1419966.0
2023-03-09,ORBIT,Financials,209.91,686436.0
2023-03-09,PRISM,Healthcare,307.88,457839.0
2023-03-09,ZENITH,Energy,270.49,2406920.0
2023-03-10,AURORA,Consumer,226.35,982598.0
2023-03-10,NOVA,Technology,311.36,1865474.0
2023-03-10,ORBIT,Financials,211.07,912780.0
2023-03-10,PRISM,Healthcare,306.82,1654387.0
2023-03-10,ZENITH,Energy,266.51,854019.0
2023-03-13,AURORA,Consumer,228.19,757860.0
2023-03-13,NOVA,Technology,322.01,1394674.0
2023-03-13,ORBIT,Financials,211.67,784907.0
2023-03-13,PRISM,Healthcare,312.15,586146.0
2023-03-13,ZENITH,Energy,270.68,1491728.0
2023-03-14,AURORA,Consumer,231.78,1198231.0
2023-03-14,NOVA,Technology,327.7,1494008.0
2023-03-14,ORBIT,Financials,213.54,1054897.0
2023-03-14,PRISM,Healthcare,318.36,475607.0
2023-03-14,ZENITH,Energy,270.79,556673.0
2023-03-15,AURORA,Consumer,233.73,1083538.0
2023-03-15,NOVA,Technology,332.78,1781469.0
2023-03-15,ORBIT,Financials,211.8,881247.0
2023-03-15,PRISM,Healthcare,320.7,636196.0
2023-03-15,ZENITH,Energy,267.09,1717617.0
2023-03-16,AURORA,Consumer,233.34,545417.0
2023-03-16,NOVA,Technology,332.47,1549991.0
2023-03-16,ORBIT,Financials,213.29,1287330.0
2023-03-16,PRISM,Healthcare,324.7,789423.0
2023-03-16,ZENITH,Energy,267.8,2081288.0
2023-03-17,AURORA,Consumer,234.14,1021096.0
2023-03-17,NOVA,Technology,326.97,924730.0
2023-03-17,ORBIT,Financials,207.97,1042720.0
2023-03-17,PRISM,Healthcare,321.21,761851.0
2023-03-17,ZENITH,Energy,265.94,2232502.0
2023-03-20,AURORA,Consumer,238.44,882511.0
2023-03-20,NOVA,Technology,329.23,987303.0
2023-03-20,ORBIT,Financials,212.0,1339858.0
2023-03-20,PRISM,Healthcare,323.44,490358.0
2023-03-20,ZENITH,Energy,262.95,801128.0
