date,city,region,temperature_max_c,temperature_min_c,rainfall_mm,humidity_pct,wind_speed_kmh,weather_condition,temperature_mean_c,temperature_range_c,year,month_num,month,day_of_year,season,heavy_rain_day,heatwave_day,cold_day,high_wind_day,extreme_event
2023-02-24,Bengaluru,South,27.4,19.7,0.0,59.2,10.0,Clear,23.549999999999997,7.699999999999999,2023,2,February,55,Winter,False,False,False,False,False
2023-02-24,Chennai,South,30.3,23.2,3.0,56.8,22.1,Light Rain,26.75,7.100000000000001,2023,2,February,55,Winter,False,False,False,False,False
2023-02-24,Delhi,North,22.6,11.0,0.0,45.4,8.4,Clear,16.8,11.600000000000001,2023,2,February,55,Winter,False,False,False,False,False
2023-02-24,Jaipur,Northwest,23.0,11.8,5.7,50.1,24.7,Light Rain,17.4,11.2,2023,2,February,55,Winter,False,False,False,False,False
2023-02-24,Kolkata,East,24.2,17.2,0.0,57.7,16.3,Clear,20.7,7.0,2023,2,February,55,Winter,False,False,False,False,False
2023-02-24,Mumbai,West,30.6,19.5,0.0,56.3,20.4,Clear,25.05,11.100000000000001,2023,2,February,55,Winter,False,False,False,False,False
2023-02-25,Bengaluru,South,26.3,20.6,0.0,52.4,8.8,Clear,23.450000000000003,5.699999999999999,2023,2,February,56,Winter,False,False,False,False,False
2023-02-25,Chennai,South,28.5,21.2,0.0,50.9,8.0,Clear,24.85,7.300000000000001,2023,2,February,56,Winter,False,False,False,False,False
2023-02-25,Delhi,North,19.6,10.4,0.0,65.5,10.0,Clear,15.0,9.200000000000001,2023,2,February,56,Winter,False,False,False,False,False
2023-02-25,Jaipur,Northwest,21.6,10.5,0.0,46.6,16.9,Clear,16.05,11.100000000000001,2023,2,February,56,Winter,False,False,False,False,False
2023-02-25,Kolkata,East,20.1,14.2,0.0,61.1,8.6,Clear,17.15,5.900000000000002,2023,2,February,56,Winter,False,False,False,False,False
2023-02-25,Mumbai,West,26.6,18.2,0.7,63.1,6.9,Light Rain,22.4,8.400000000000002,2023,2,February,56,Winter,False,False,False,False,False
2023-02-26,Bengaluru,South,23.8,16.5,0.0,45.1,12.6,Clear,20.15,7.300000000000001,2023,2,February,57,Winter,False,False,False,False,False
2023-02-26,Chennai,South,28.8,22.2,0.0,48.4,5.2,Clear,25.5,6.600000000000001,2023,2,February,57,Winter,False,False,False,False,False
2023-02-26,Delhi,North,21.9,10.9,0.0,47.0,5.2,Clear,16.4,10.999999999999998,2023,2,February,57,Winter,False,False,False,False,False
2023-02-26,Jaipur,Northwest,22.9,12.5,0.0,43.2,32.5,Clear,17.7,10.399999999999999,2023,2,February,57,Winter,False,False,False,False,False
2023-02-26,Kolkata,East,24.6,17.0,0.0,50.8,3.5,Clear,20.8,7.600000000000001,2023,2,February,57,Winter,False,False,False,False,False
2023-02-26,Mumbai,West,26.6,21.6,1.8,53.7,11.7,Light Rain,24.1,5.0,2023,2,February,57,Winter,False,False,False,False,False
2023-02-27,Bengaluru,South,25.5,16.2,0.0,53.4,10.7,Clear,20.85,9.3,2023,2,February,58,Winter,False,False,False,False,False
2023-02-27,Chennai,South,25.9,18.0,0.0,52.9,12.7,Clear,21.95,7.899999999999999,2023,2,February,58,Winter,False,False,False,False,False
2023-02-27,Delhi,North,24.2,15.0,0.0,31.7,4.6,Clear,19.6,9.2,2023,2,February,58,Winter,False,False,False,False,False
2023-02-27,Jaipur,Northwest,23.3,12.6,0.0,51.5,10.5,Clear,17.95,10.700000000000001,2023,2,February,58,Winter,False,False,False,False,False
2023-02-27,Kolkata,East,23.3,16.5,0.0,40.5,12.5,Clear,19.9,6.800000000000001,2023,2,February,58,Winter,False,False,False,False,False
2023-02-27,Mumbai,West,25.2,20.2,0.0,45.9,12.9,Clear,22.7,5.0,2023,2,February,58,Winter,False,False,False,False,False
2023-02-28,Bengaluru,South,23.1,16.6,0.0,50.0,8.4,Clear,19.85,6.5,2023,2,February,59,Winter,False,False,False,False,False
2023-02-28,Chennai,South,28.2,20.8,0.0,39.5,8.5,Clear,24.5,7.399999999999999,2023,2,February,59,Winter,False,False,False,False,False
2023-02-28,Delhi,North,25.5,13.7,0.0,58.1,9.5,Clear,19.6,11.8,2023,2,February,59,Winter,False,False,False,False,False
2023-02-28,Jaipur,Northwest,23.6,11.1,0.0,40.2,3.5,Clear,17.35,12.500000000000002,2023,2,February,59,Winter,False,False,False,False,False
2023-02-28,Kolkata,East,21.1,15.5,0.0,49.7,9.2,Clear,18.3,5.600000000000001,2023,2,February,59,Winter,False,False,False,False,False
2023-02-28,Mumbai,West,24.9,16.6,0.0,46.6,5.6,Clear,20.75,8.299999999999997,2023,2,February,59,Winter,False,False,False,False,False
2023-03-01,Bengaluru,South,22.8,14.9,0.0,43.5,14.9,Clear,18.85,7.9,2023,3,March,60,Summer,False,False,False,False,False
2023-03-01,Chennai,South,30.2,25.1,0.0,49.1,15.3,Clear,27.65,5.099999999999998,2023,3,March,60,Summer,False,False,False,False,False
2023-03-01,Delhi,North,24.6,12.1,0.0,54.2,14.3,Clear,18.35,12.500000000000002,2023,3,March,60,Summer,False,False,False,False,False
2023-03-01,Jaipur,Northwest,24.5,11.9,0.0,63.9,5.4,Clear,18.2,12.6,2023,3,March,60,Summer,False,False,False,False,False
2023-03-01,Kolkata,East,24.9,18.6,1.5,65.5,14.7,Light Rain,21.75,6.299999999999997,2023,3,March,60,Summer,False,False,False,False,False
2023-03-01,Mumbai,West,24.8,15.6,0.0,50.4,12.1,Clear,20.2,9.200000000000001,2023,3,March,60,Summer,False,False,False,False,False
2023-03-02,Bengaluru,South,23.8,17.5,0.0,50.5,9.3,Clear,20.65,6.300000000000001,2023,3,March,61,Summer,False,False,False,False,False
2023-03-02,Chennai,South,28.6,21.2,0.0,45.1,13.2,Clear,24.9,7.400000000000002,2023,3,March,61,Summer,False,False,False,False,False
2023-03-02,Delhi,North,21.4,10.1,0.0,61.5,11.2,Clear,15.75,11.299999999999999,2023,3,March,61,Summer,False,False,False,False,False
2023-03-02,Jaipur,Northwest,20.3,9.0,0.0,49.7,12.0,Clear,14.65,11.3,2023,3,March,61,Summer,False,False,False,False,False
2023-03-02,Kolkata,East,28.3,20.7,0.0,49.5,5.8,Clear,24.5,7.600000000000001,2023,3,March,61,Summer,False,False,False,False,False
2023-03-02,Mumbai,West,29.1,22.5,0.0,51.4,5.5,Clear,25.8,6.600000000000001,2023,3,March,61,Summer,False,False,False,False,False
2023-03-03,Bengaluru,South,24.1,16.2,0.0,57.9,2.4,Clear,20.15,7.900000000000002,2023,3,March,62,Summer,False,False,False,False,False
2023-03-03,Chennai,South,27.8,21.0,0.0,45.2,2.4,Clear,24.4,6.800000000000001,2023,3,March,62,Summer,False,False,False,False,False
2023-03-03,Delhi,North,25.1,13.4,0.0,62.0,9.0,Clear,19.25,11.700000000000001,2023,3,March,62,Summer,False,False,False,False,False
2023-03-03,Jaipur,Northwest,26.5,16.1,0.0,53.4,14.5,Clear,21.3,10.399999999999999,2023,3,March,62,Summer,False,False,False,False,False
2023-03-03,Kolkata,East,22.8,15.1,0.0,58.7,7.2,Clear,18.95,7.700000000000001,2023,3,March,62,Summer,False,False,False,False,False
2023-03-03,Mumbai,West,26.7,21.0,0.0,51.0,13.3,Clear,23.85,5.699999999999999,2023,3,March,62,Summer,False,False,False,False,False
2023-03-04,Bengaluru,South,26.1,20.1,0.0,55.1,16.5,Clear,23.1,6.0,2023,3,March,63,Summer,False,False,False,False,False
2023-03-04,Chennai,South,28.5,21.6,0.0,44.4,11.9,Clear,25.05,6.899999999999999,2023,3,March,63,Summer,False,False,False,False,False
2023-03-04,Delhi,North,19.4,9.2,0.0,60.8,33.6,Clear,14.299999999999999,10.2,2023,3,March,63,Summer,False,False,False,False,False
2023-03-04,Jaipur,Northwest,23.3,12.7,0.0,48.2,6.1,Clear,18.0,10.600000000000001,2023,3,March,63,Summer,False,False,False,False,False
2023-03-04,Kolkata,East,22.5,16.7,0.0,57.2,11.5,Clear,19.6,5.800000000000001,2023,3,March,63,Summer,False,False,False,False,False
2023-03-04,Mumbai,West,28.0,19.1,0.0,60.6,9.0,Clear,23.55,8.899999999999999,2023,3,March,63,Summer,False,False,False,False,False
2023-03-05,Bengaluru,South,25.7,18.7,0.0,54.9,7.0,Clear,22.2,7.0,2023,3,March,64,Summer,False,False,False,False,False
2023-03-05,Chennai,South,26.2,21.2,0.0,60.0,5.3,Clear,23.7,5.0,2023,3,March,64,Summer,False,False,False,False,False
2023-03-05,Delhi,North,24.6,11.6,0.0,45.3,4.4,Clear,18.1,13.000000000000002,2023,3,March,64,Summer,False,False,False,False,False
2023-03-05,Jaipur,Northwest,23.1,12.6,0.0,51.4,2.2,Clear,17.85,10.500000000000002,2023,3,March,64,Summer,False,False,False,False,False
2023-03-05,Kolkata,East,27.3,20.5,5.4,55.4,18.6,Light Rain,23.9,6.800000000000001,2023,3,March,64,Summer,False,False,False,False,False
2023-03-05,Mumbai,West,31.0,24.4,0.0,53.9,4.7,Clear,27.7,6.600000000000001,2023,3,March,64,Summer,False,False,False,False,False
2023-03-06,Bengaluru,South,27.1,19.4,0.0,66.9,3.0,Clear,23.25,7.700000000000003,2023,3,March,65,Summer,False,False,False,False,False
2023-03-06,Chennai,South,27.4,20.2,0.0,42.7,4.9,Clear,23.799999999999997,7.199999999999999,2023,3,March,65,Summer,False,False,False,False,False
2023-03-06,Delhi,North,23.4,11.4,0.0,49.8,4.1,Clear,17.4,11.999999999999998,2023,3,March,65,Summer,False,False,False,False,False
2023-03-06,Jaipur,Northwest,24.5,15.0,4.3,61.5,19.2,Light Rain,19.75,9.5,2023,3,March,65,Summer,False,False,False,False,False
2023-03-06,Kolkata,East,23.7,16.1,0.0,38.3,14.9,Clear,19.9,7.599999999999998,2023,3,March,65,Summer,False,False,False,False,False
2023-03-06,Mumbai,West,28.9,22.6,0.0,51.9,3.4,Clear,25.75,6.299999999999997,2023,3,March,65,Summer,False,False,False,False,False
2023-03-07,Bengaluru,South,24.6,17.7,0.0,64.1,4.3,Clear,21.15,6.900000000000002,2023,3,March,66,Summer,False,False,False,False,False
2023-03-07,Chennai,South,25.4,18.1,4.3,50.4,6.4,Light Rain,21.75,7.299999999999997,2023,3,March,66,Summer,False,False,False,False,False
2023-03-07,Delhi,North,25.5,13.9,0.0,64.5,8.4,Clear,19.7,11.6,2023,3,March,66,Summer,False,False,False,False,False
2023-03-07,Jaipur,Northwest,24.9,14.1,0.0,52.6,7.1,Clear,19.5,10.799999999999999,2023,3,March,66,Summer,False,False,False,False,False
2023-03-07,Kolkata,East,29.4,23.1,0.0,53.7,8.6,Clear,26.25,6.299999999999997,2023,3,March,66,Summer,False,False,False,False,False
2023-03-07,Mumbai,West,29.0,19.0,0.0,38.5,12.6,Clear,24.0,10.0,2023,3,March,66,Summer,False,False,False,False,False
2023-03-08,Bengaluru,South,22.7,14.1,0.0,59.8,5.9,Clear,18.4,8.6,2023,3,March,67,Summer,False,False,False,False,False
2023-03-08,Chennai,South,29.5,22.9,0.0,60.6,6.5,Clear,26.2,6.600000000000001,2023,3,March,67,Summer,False,False,False,False,False
2023-03-08,Delhi,North,22.9,10.9,3.0,81.9,10.1,Light Rain,16.9,11.999999999999998,2023,3,March,67,Summer,False,False,False,False,False
2023-03-08,Jaipur,Northwest,26.9,12.5,0.0,48.7,1.8,Clear,19.7,14.399999999999999,2023,3,March,67,Summer,False,False,False,False,False
2023-03-08,Kolkata,East,23.5,17.5,0.0,49.5,7.6,Clear,20.5,6.0,2023,3,March,67,Summer,False,False,False,False,False
2023-03-08,Mumbai,West,28.3,20.4,0.0,41.6,21.0,Clear,24.35,7.900000000000002,2023,3,March,67,Summer,False,False,False,False,False
2023-03-09,Bengaluru,South,25.6,17.3,4.0,64.4,15.0,Light Rain,21.450000000000003,8.3,2023,3,March,68,Summer,False,False,False,False,False
2023-03-09,Chennai,South,26.4,21.4,0.0,44.8,14.5,Clear,23.9,5.0,2023,3,March,68,Summer,False,False,False,False,False
2023-03-09,Delhi,North,21.8,11.7,0.0,51.3,12.4,Clear,16.75,10.100000000000001,2023,3,March,68,Summer,False,False,False,False,False
2023-03-09,Jaipur,Northwest,26.7,15.9,0.0,50.3,10.8,Clear,21.3,10.799999999999999,2023,3,March,68,Summer,False,False,False,False,False
2023-03-09,Kolkata,East,24.8,17.4,0.0,58.1,14.1,Clear,21.1,7.400000000000002,2023,3,March,68,Summer,False,False,False,False,False
2023-03-09,Mumbai,West,26.3,20.4,0.0,40.9,10.5,Clear,23.35,5.900000000000002,2023,3,March,68,Summer,False,False,False,False,False
2023-03-10,Bengaluru,South,23.1,14.4,0.0,42.0,4.1,Clear,18.75,8.700000000000001,2023,3,March,69,Summer,False,False,False,False,False
2023-03-10,Chennai,South,26.6,19.1,0.0,47.1,9.0,Clear,22.85,7.5,2023,3,March,69,Summer,False,False,False,False,False
2023-03-10,Delhi,North,24.1,15.1,0.0,50.9,9.5,Clear,19.6,9.000000000000002,2023,3,March,69,Summer,False,False,False,False,False
2023-03-10,Jaipur,Northwest,25.2,13.7,0.0,62.4,1.9,Clear,19.45,11.5,2023,3,March,69,Summer,False,False,False,False,False
2023-03-10,Kolkata,East,28.3,22.2,0.0,59.2,0.5,Clear,25.25,6.100000000000001,2023,3,March,69,Summer,False,False,False,False,False
2023-03-10,Mumbai,West,30.4,23.2,0.0,49.9,15.2,Clear,26.799999999999997,7.199999999999999,2023,3,March,69,Summer,False,False,False,False,False
2023-03-11,Bengaluru,South,25.5,19.5,0.0,55.5,4.5,Clear,22.5,6.0,2023,3,March,70,Summer,False,False,False,False,False
2023-03-11,Chennai,South,29.8,22.1,0.0,55.3,2.6,Clear,25.950000000000003,7.699999999999999,2023,3,March,70,Summer,False,False,False,False,False
2023-03-11,Delhi,North,24.1,13.6,0.0,56.0,8.3,Clear,18.85,10.500000000000002,2023,3,March,70,Summer,False,False,False,False,False
2023-03-11,Jaipur,Northwest,24.3,13.4,0.0,47.5,2.5,Clear,18.85,10.9,2023,3,March,70,Summer,False,False,False,False,False
2023-03-11,Kolkata,East,28.0,21.8,0.0,58.0,6.1,Clear,24.9,6.199999999999999,2023,3,March,70,Summer,False,False,False,False,False
2023-03-11,Mumbai,West,27.8,22.8,0.0,53.7,3.4,Clear,25.3,5.0,2023,3,March,70,Summer,False,False,False,False,False
2023-03-12,Bengaluru,South,25.8,17.1,0.0,43.7,9.5,Clear,21.450000000000003,8.7,2023,3,March,71,Summer,False,False,False,False,False
2023-03-12,Chennai,South,29.6,21.9,0.0,66.2,7.8,Clear,25.75,7.700000000000003,2023,3,March,71,Summer,False,False,False,False,False
2023-03-12,Delhi,North,24.9,13.2,0.0,57.4,11.7,Clear,19.049999999999997,11.7,2023,3,March,71,Summer,False,False,False,False,False
2023-03-12,Jaipur,Northwest,22.6,12.7,0.0,50.4,10.6,Clear,17.65,9.900000000000002,2023,3,March,71,Summer,False,False,False,False,False
2023-03-12,Kolkata,East,24.3,19.0,0.0,59.7,5.6,Clear,21.65,5.300000000000001,2023,3,March,71,Summer,False,False,False,False,False
2023-03-12,Mumbai,West,27.2,21.4,0.0,49.5,12.6,Clear,24.299999999999997,5.800000000000001,2023,3,March,71,Summer,False,False,False,False,False
2023-03-13,Bengaluru,South,21.5,14.6,0.0,47.4,8.6,Clear,18.05,6.9,2023,3,March,72,Summer,False,False,False,False,False
2023-03-13,Chennai,South,29.7,21.4,0.0,45.0,10.9,Clear,25.549999999999997,8.3,2023,3,March,72,Summer,False,False,False,False,False
2023-03-13,Delhi,North,23.2,14.6,0.0,49.9,14.2,Clear,18.9,8.6,2023,3,March,72,Summer,False,False,False,False,False
2023-03-13,Jaipur,Northwest,23.3,13.0,0.0,60.2,9.5,Clear,18.15,10.3,2023,3,March,72,Summer,False,False,False,False,False
2023-03-13,Kolkata,East,28.6,20.9,0.0,55.1,4.2,Clear,24.75,7.700000000000003,2023,3,March,72,Summer,False,False,False,False,False
2023-03-13,Mumbai,West,28.2,18.3,2.2,71.3,17.7,Light Rain,23.25,9.899999999999999,2023,3,March,72,Summer,False,False,False,False,False
2023-03-14,Bengaluru,South,22.7,14.9,0.0,40.1,9.7,Clear,18.8,7.799999999999999,2023,3,March,73,Summer,False,False,False,False,False
2023-03-14,Chennai,South,26.6,18.5,0.0,43.4,5.3,Clear,22.55,8.100000000000001,2023,3,March,73,Summer,False,False,False,False,False
2023-03-14,Delhi,North,24.2,14.1,0.0,48.6,5.2,Clear,19.15,10.1,2023,3,March,73,Summer,False,False,False,False,False
2023-03-14,Jaipur,Northwest,25.7,14.4,0.5,58.7,10.1,Light Rain,20.05,11.299999999999999,2023,3,March,73,Summer,False,False,False,False,False
2023-03-14,Kolkata,East,28.7,20.0,0.0,56.5,21.0,Clear,24.35,8.7,2023,3,March,73,Summer,False,False,False,False,False
2023-03-14,Mumbai,West,29.9,23.6,0.0,52.9,10.0,Clear,26.75,6.299999999999997,2023,3,March,73,Summer,False,False,False,False,False
2023-03-15,Bengaluru,South,26.6,17.7,0.0,45.2,5.4,Clear,22.15,8.900000000000002,2023,3,March,74,Summer,False,False,False,False,False
2023-03-15,Chennai,South,31.3,24.4,0.0,49.4,13.8,Clear,27.85,6.900000000000002,2023,3,March,74,Summer,False,False,False,False,False
2023-03-15,Delhi,North,26.0,14.4,0.0,56.0,6.3,Clear,20.2,11.6,2023,3,March,74,Summer,False,False,False,False,False
2023-03-15,Jaipur,Northwest,28.6,16.7,0.0,61.1,8.7,Clear,22.65,11.900000000000002,2023,3,March,74,Summer,False,False,False,False,False
2023-03-15,Kolkata,East,26.1,17.6,0.0,49.6,9.3,Clear,21.85,8.5,2023,3,March,74,Summer,False,False,False,False,False
2023-03-15,Mumbai,West,28.4,22.5,0.0,40.7,10.5,Clear,25.45,5.899999999999999,2023,3,March,74,Summer,False,False,False,False,False
2023-03-16,Bengaluru,South,25.5,15.5,0.0,52.4,12.8,Clear,20.5,10.0,2023,3,March,75,Summer,False,False,False,False,False
2023-03-16,Chennai,South,30.1,22.2,0.0,29.4,9.8,Clear,26.15,7.900000000000002,2023,3,March,75,Summer,False,False,False,False,False
2023-03-16,Delhi,North,23.5,13.3,0.0,50.9,14.9,Clear,18.4,10.2,2023,3,March,75,Summer,False,False,False,False,False
2023-03-16,Jaipur,Northwest,28.6,15.4,0.0,46.6,11.4,Clear,22.0,13.200000000000001,2023,3,March,75,Summer,False,False,False,False,False
2023-03-16,Kolkata,East,28.6,20.3,0.0,51.2,2.4,Clear,24.450000000000003,8.3,2023,3,March,75,Summer,False,False,False,False,False
2023-03-16,Mumbai,West,28.8,21.1,0.0,51.2,9.2,Clear,24.950000000000003,7.699999999999999,2023,3,March,75,Summer,False,False,False,False,False
2023-03-17,Bengaluru,South,24.1,19.1,0.0,48.7,8.6,Clear,21.6,5.0,2023,3,March,76,Summer,False,False,False,False,False
2023-03-17,Chennai,South,29.0,20.9,2.9,48.4,12.5,Light Rain,24.95,8.100000000000001,2023,3,March,76,Summer,False,False,False,False,False
2023-03-17,Delhi,North,25.2,15.4,0.0,42.9,15.8,Clear,20.3,9.799999999999999,2023,3,March,76,Summer,False,False,False,False,False
2023-03-17,Jaipur,Northwest,25.4,14.3,0.0,47.0,6.2,Clear,19.85,11.099999999999998,2023,3,March,76,Summer,False,False,False,False,False
2023-03-17,Kolkata,East,23.8,18.6,0.0,34.0,5.5,Clear,21.200000000000003,5.199999999999999,2023,3,March,76,Summer,False,False,False,False,False
2023-03-17,Mumbai,West,27.3,19.9,0.0,57.3,15.3,Clear,23.6,7.400000000000002,2023,3,March,76,Summer,False,False,False,False,False
2023-03-18,Bengaluru,South,25.4,18.3,0.0,41.7,13.8,Clear,21.85,7.099999999999998,2023,3,March,77,Summer,False,False,False,False,False
2023-03-18,Chennai,South,28.4,22.5,0.0,43.1,17.4,Clear,25.45,5.899999999999999,2023,3,March,77,Summer,False,False,False,False,False
2023-03-18,Delhi,North,25.1,13.9,0.0,55.8,5.8,Clear,19.5,11.200000000000001,2023,3,March,77,Summer,False,False,False,False,False
2023-03-18,Jaipur,Northwest,26.9,14.2,0.0,37.4,8.4,Clear,20.549999999999997,12.7,2023,3,March,77,Summer,False,False,False,False,False
2023-03-18,Kolkata,East,25.7,18.9,3.4,75.7,19.1,Light Rain,22.299999999999997,6.800000000000001,2023,3,March,77,Summer,False,False,False,False,False
2023-03-18,Mumbai,West,23.5,17.1,8.3,52.6,12.1,Light Rain,20.3,6.399999999999999,2023,3,March,77,Summer,False,False,False,False,False
2023-03-19,Bengaluru,South,25.7,17.0,0.0,51.9,6.7,Clear,21.35,8.7,2023,3,March,78,Summer,False,False,False,False,False
2023-03-19,Chennai,South,28.1,22.5,0.0,42.7,20.5,Clear,25.3,5.600000000000001,2023,3,March,78,Summer,False,False,False,False,False
2023-03-19,Delhi,North,23.8,11.9,0.0,49.4,10.8,Clear,17.85,11.9,2023,3,March,78,Summer,False,False,False,False,False
2023-03-19,Jaipur,Northwest,26.0,13.6,0.0,49.3,9.6,Clear,19.8,12.4,2023,3,March,78,Summer,False,False,False,False,False
2023-03-19,Kolkata,East,28.6,20.6,0.0,55.5,9.4,Clear,24.6,8.0,2023,3,March,78,Summer,False,False,False,False,False
2023-03-19,Mumbai,West,29.5,23.2,0.0,56.4,10.4,Clear,26.35,6.300000000000001,2023,3,March,78,Summer,False,False,False,False,False
2023-03-20,Bengaluru,South,21.6,14.7,0.0,53.5,13.9,Clear,18.15,6.900000000000002,2023,3,March,79,Summer,False,False,False,False,False
2023-03-20,Chennai,South,26.4,20.4,0.0,43.6,4.2,Clear,23.4,6.0,2023,3,March,79,Summer,False,False,False,False,False
2023-03-20,Delhi,North,29.6,17.8,0.0,44.9,12.1,Clear,23.700000000000003,11.8,2023,3,March,79,Summer,False,False,False,False,False
2023-03-20,Jaipur,Northwest,28.0,17.2,0.0,48.0,9.1,Clear,22.6,10.8,2023,3,March,79,Summer,False,False,False,False,False
2023-03-20,Kolkata,East,24.8,17.0,0.0,55.4,18.0,Clear,20.9,7.800000000000001,2023,3,March,79,Summer,False,False,False,False,False
2023-03-20,Mumbai,West,32.9,25.1,0.0,49.4,1.8,Clear,29.0,7.799999999999997,2023,3,March,79,Summer,False,False,False,False,False
2023-03-21,Bengaluru,South,27.5,21.0,0.0,59.4,6.8,Clear,24.25,6.5,2023,3,March,80,Summer,False,False,False,False,False
2023-03-21,Chennai,South,31.7,25.2,0.0,47.8,4.4,Clear,28.45,6.5,2023,3,March,80,Summer,False,False,False,False,False
2023-03-21,Delhi,North,23.3,10.4,0.0,50.5,11.7,Clear,16.85,12.9,2023,3,March,80,Summer,False,False,False,False,False
2023-03-21,Jaipur,Northwest,28.3,17.7,0.0,48.7,8.8,Clear,23.0,10.600000000000001,2023,3,March,80,Summer,False,False,False,False,False
2023-03-21,Kolkata,East,30.3,20.5,0.0,45.2,6.4,Clear,25.4,9.8,2023,3,March,80,Summer,False,False,False,False,False
2023-03-21,Mumbai,West,27.8,20.5,0.0,33.3,7.8,Clear,24.15,7.300000000000001,2023,3,March,80,Summer,False,False,False,False,False
2023-03-22,Bengaluru,South,24.5,19.5,0.0,63.6,3.3,Clear,22.0,5.0,2023,3,March,81,Summer,False,False,False,False,False
2023-03-22,Chennai,South,29.3,22.2,4.0,67.5,8.3,Light Rain,25.75,7.100000000000001,2023,3,March,81,Summer,False,False,False,False,False
2023-03-22,Delhi,North,27.6,16.9,0.0,39.6,2.8,Clear,22.25,10.700000000000003,2023,3,March,81,Summer,False,False,False,False,False
2023-03-22,Jaipur,Northwest,28.6,16.8,0.0,47.3,15.8,Clear,22.700000000000003,11.8,2023,3,March,81,Summer,False,False,False,False,False
2023-03-22,Kolkata,East,27.1,19.3,0.0,38.8,1.6,Clear,23.200000000000003,7.800000000000001,2023,3,March,81,Summer,False,False,False,False,False
2023-03-22,Mumbai,West,29.3,24.3,0.0,48.5,2.1,Clear,26.8,5.0,2023,3,March,81,Summer,False,False,False,False,False
2023-03-23,Bengaluru,South,25.6,18.9,0.0,54.5,11.6,Clear,22.25,6.700000000000003,2023,3,March,82,Summer,False,False,False,False,False
2023-03-23,Chennai,South,33.3,24.9,0.0,57.6,5.4,Clear,29.099999999999998,8.399999999999999,2023,3,March,82,Summer,False,False,False,False,False
2023-03-23,Delhi,North,27.3,16.7,0.0,46.1,7.3,Clear,22.0,10.600000000000001,2023,3,March,82,Summer,False,False,False,False,False
2023-03-23,Jaipur,Northwest,30.0,18.7,0.0,51.4,0.7,Clear,24.35,11.3,2023,3,March,82,Summer,False,False,False,False,False
2023-03-23,Kolkata,East,26.3,21.3,0.0,56.3,8.6,Clear,23.8,5.0,2023,3,March,82,Summer,False,False,False,False,False
2023-03-23,Mumbai,West,31.9,26.5,0.0,48.7,4.7,Clear,29.2,5.399999999999999,2023,3,March,82,Summer,False,False,False,False,False
2023-03-24,Bengaluru,South,27.3,21.3,0.0,56.3,9.5,Clear,24.3,6.0,2023,3,March,83,Summer,False,False,False,False,False
2023-03-24,Chennai,South,29.3,22.1,0.0,62.5,2.1,Clear,25.700000000000003,7.199999999999999,2023,3,March,83,Summer,False,False,False,False,False
2023-03-24,Delhi,North,26.1,16.3,0.0,56.5,5.6,Clear,21.200000000000003,9.8,2023,3,March,83,Summer,False,False,False,False,False
2023-03-24,Jaipur,Northwest,26.0,15.5,0.0,62.4,9.4,Clear,20.75,10.5,2023,3,March,83,Summer,False,False,False,False,False
2023-03-24,Kolkata,East,27.6,20.0,0.0,54.5,16.6,Clear,23.8,7.600000000000001,2023,3,March,83,Summer,False,False,False,False,False
2023-03-24,Mumbai,West,28.8,20.2,0.0,51.8,9.4,Clear,24.5,8.600000000000001,2023,3,March,83,Summer,False,False,False,False,False
2023-03-25,Bengaluru,South,27.0,19.9,0.0,47.3,3.5,Clear,23.45,7.100000000000001,2023,3,March,84,Summer,False,False,False,False,False
2023-03-25,Chennai,South,31.6,24.1,0.0,37.5,6.8,Clear,27.85,7.5,2023,3,March,84,Summer,False,False,False,False,False
2023-03-25,Delhi,North,24.0,13.4,0.0,48.1,3.3,Clear,18.7,10.6,2023,3,March,84,Summer,False,False,False,False,False
2023-03-25,Jaipur,Northwest,27.8,14.1,0.0,51.5,4.2,Clear,20.95,13.700000000000001,2023,3,March,84,Summer,False,False,False,False,False
2023-03-25,Kolkata,East,25.2,17.1,0.0,44.2,10.1,Clear,21.15,8.099999999999998,2023,3,March,84,Summer,False,False,False,False,False
2023-03-25,Mumbai,West,28.2,20.7,0.0,48.8,16.3,Clear,24.45,7.5,2023,3,March,84,Summer,False,False,False,False,False
2023-03-26,Bengaluru,South,24.2,18.9,0.0,48.6,11.0,Clear,21.549999999999997,5.300000000000001,2023,3,March,85,Summer,False,False,False,False,False
2023-03-26,Chennai,South,32.4,26.7,0.0,60.1,10.4,Clear,29.549999999999997,5.699999999999999,2023,3,March,85,Summer,False,False,False,False,False
2023-03-26,Delhi,North,28.7,17.5,8.5,51.6,19.1,Light Rain,23.1,11.2,2023,3,March,85,Summer,False,False,False,False,False
2023-03-26,Jaipur,Northwest,28.3,17.0,0.0,57.3,22.6,Clear,22.65,11.3,2023,3,March,85,Summer,False,False,False,False,False
2023-03-26,Kolkata,East,26.6,18.4,0.0,34.1,15.2,Clear,22.5,8.200000000000003,2023,3,March,85,Summer,False,False,False,False,False
2023-03-26,Mumbai,West,29.5,20.9,0.0,44.4,5.8,Clear,25.2,8.600000000000001,2023,3,March,85,Summer,False,False,False,False,False
2023-03-27,Bengaluru,South,25.1,19.3,0.0,45.3,4.1,Clear,22.200000000000003,5.800000000000001,2023,3,March,86,Summer,False,False,False,False,False
2023-03-27,Chennai,South,31.1,23.2,0.0,45.1,9.7,Clear,27.15,7.900000000000002,2023,3,March,86,Summer,False,False,False,False,False
